"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N424A2","2019-12-15 00:03:02",-77.1578,166.5408,3241,2.10454968033148,NA,12,2.33766703153142
"2",2,"N424A2","2019-12-15 00:57:03",-77.1754,166.5104,2610,1.66858997626206,1.95648734091491,6,2.30150341553388
"3",3,"N424A2","2019-12-15 01:40:33",-77.1751,166.5777,135,0.188052019926545,2.69359729751368,1,5.01472053137453
"4",4,"N424A2","2019-12-15 01:42:48",-77.1744,166.5708,855,0.470437324314044,3.23127123522452,5,1.98078873395387
"5",5,"N424A2","2019-12-15 01:57:03",-77.1758,166.5887,1532,2.99856083729218,0.834635440365885,10,7.04622651060826
"6",6,"N424A2","2019-12-15 02:22:35",-77.163,166.695,1498,0.743763445462691,2.02063018936141,14,1.78741548976348
"7",7,"N424A2","2019-12-15 02:47:33",-77.1591,166.6707,597,1.70193937770874,4.0180846586815,9,10.2629510213592
"8",8,"N424A2","2019-12-15 02:57:30",-77.1553,166.7371,1266,1.65561327708971,1.49600377475641,8,4.70790505333567
"9",9,"N424A2","2019-12-15 03:18:36",-77.1407,166.7254,2336,3.3923315113102,3.82959756667872,14,5.22790815099175
"10",10,"N424A2","2019-12-15 03:57:32",-77.1604,166.8294,868,2.34091392814191,1.85129599130069,7,9.70885960980516
"11",11,"N424A2","2019-12-15 04:12:00",-77.1413,166.8683,1042,2.09626384744284,3.8740231005854,8,7.24237029826701
"12",12,"N424A2","2019-12-15 04:29:22",-77.1592,166.8938,630,0.0452714634135845,3.00012080861138,4,0.258694076649054
"13",13,"N424A2","2019-12-15 04:39:52",-77.1588,166.8935,1331,7.89980121348424,4.01111245562033,7,21.3668552731354
"14",14,"N424A2","2019-12-15 05:02:03",-77.1948,167.1679,3300,4.83798466383015,3.20981630957572,0,5.27780145145107
"15",15,"N424A2","2019-12-15 05:57:03",-77.1752,166.9937,740,1.05852010318533,3.59851270849998,0,5.14955725873944
"16",16,"N424A2","2019-12-15 06:09:23",-77.1753,167.0364,2874,1.08470785850348,5.24970722863732,6,1.35871548038014
"17",17,"N424A2","2019-12-15 06:57:17",-77.1837,167.0584,3586,1.66284415356185,1.07067495380349,0,1.66933601584569
"18",18,"N424A2","2019-12-15 07:57:03",-77.1833,167.1255,8700,1.99213678574524,2.04016154960803,4,0.824332463066996
"19",19,"N424A2","2019-12-15 10:22:03",-77.1676,167.0873,3602,1.62469736930822,5.70184291007609,6,1.62379526082998
"20",20,"N424A2","2019-12-15 11:22:05",-77.1531,167.0929,3598,0.933914870344975,0.211059127161046,20,0.934434000345167
"21",21,"N424A2","2019-12-15 12:22:03",-77.1448,167.0882,3612,1.48479404057452,6.16284181034912,16,1.47986117000783
"22",22,"N424A2","2019-12-15 13:22:15",-77.1315,167.0879,3588,0.935080493410736,1.09517399468128,16,0.938207852920471
"23",23,"N424A2","2019-12-15 14:22:03",-77.1277,167.0544,5700,1.78873139413568,0.05344123960486,0,1.12972509103306
"24",24,"N424A2","2019-12-15 15:57:03",-77.1212,166.9887,3600,0.197805024591498,1.24094213004669,6,0.197805024591498
"25",25,"N424A2","2019-12-15 16:57:03",-77.1225,166.9833,3600,1.12191714487678,5.29988856758929,0,1.12191714487678
"26",26,"N424A2","2019-12-15 17:57:03",-77.1209,166.9388,5760,2.46284269345145,6.03316113738506,0,1.53927668340716
"27",27,"N424A2","2019-12-15 19:33:03",-77.1121,166.8481,3697,0.766480626819059,5.73904953455947,24,0.746370099147583
"28",28,"N424A2","2019-12-15 20:34:40",-77.1065,166.8303,3564,0.703456790351072,0.111978052989221,20,0.710562414496032
"29",29,"N424A2","2019-12-15 21:34:04",-77.1018,166.8115,3681,0.312672842019188,5.53015636166303,30,0.305792510532213
"30",30,"N424A2","2019-12-15 22:35:25",-77.099,166.8118,7211,2.82153583580041,2.48282565137689,30,1.40861586588288
"31",31,"N424A2","2019-12-16 00:35:36",-77.1186,166.7403,1642,0.412980995276384,1.35243363791139,13,0.905439453711926
"32",32,"N424A2","2019-12-16 01:02:58",-77.1215,166.7506,438,0.47078178575676,2.56188127313361,3,3.86943933498707
"33",33,"N424A2","2019-12-16 01:10:16",-77.1173,166.7489,681,1.22160719968579,3.21314758126913,5,6.45783541684118
"34",34,"N424A2","2019-12-16 01:21:37",-77.1281,166.7568,896,0.42527008345753,6.05136368297372,7,1.70867444246329
"35",35,"N424A2","2019-12-16 01:36:33",-77.1319,166.7556,1256,1.0946445554255,1.7121092346067,9,3.13751624166545
"36",36,"N424A2","2019-12-16 01:57:29",-77.1312,166.7995,240,0.554299251240404,4.47912655355157,1,8.31448876860606
"37",37,"N424A2","2019-12-16 02:01:29",-77.1361,166.7959,2812,1.29014611442789,3.82903575657154,19,1.65168065858478
"38",38,"N424A2","2019-12-16 02:48:21",-77.1261,166.7699,1021,0.678706924047686,2.77827474041997,6,2.39309003581946
"39",39,"N424A2","2019-12-16 03:05:22",-77.1321,166.7743,1903,0.973641213470937,1.16535990690913,13,1.84188563767492
"40",40,"N424A2","2019-12-16 03:37:05",-77.1342,166.8123,426,0.743080827419572,3.08014635939844,4,6.27955628805272
"41",41,"N424A2","2019-12-16 03:44:11",-77.1322,166.7838,63,0.113818200849811,5.95895590385002,0,6.50389719141777
"42",42,"N424A2","2019-12-16 03:45:14",-77.1316,166.7801,2655,10.5943865243518,0.00744737826203697,12,14.3652698635279
"43",43,"N424A2","2019-12-16 04:29:29",-77.0761,166.4353,4953,8.28744523069876,2.85615623257401,0,6.02358223915113
"44",44,"N424A2","2019-12-16 05:52:02",-77.1345,166.6406,351,0.436432245706021,4.12571724665376,0,4.47622816108739
"45",45,"N424A2","2019-12-16 05:57:53",-77.1348,166.6231,1884,5.61549148405131,0.0545262530455774,4,10.7302385045566
"46",46,"N424A2","2019-12-16 06:29:17",-77.1413,166.3991,1424,4.34228120002622,2.97004475824115,6,10.9776771910775
"47",47,"N424A2","2019-12-16 06:53:01",-77.1428,166.5737,980,0.775807532923322,4.19587943127456,8,2.84990522298363
"48",48,"N424A2","2019-12-16 07:09:21",-77.1487,166.5572,54,0.0913391619905427,4.44576251648945,0,6.08927746603618
"49",49,"N424A2","2019-12-16 07:10:15",-77.1481,166.5547,6258,3.46561369450589,2.02064095024019,45,1.99364162675315
"50",50,"N424A2","2019-12-16 08:54:33",-77.177,166.5037,3570,1.61153955222561,0.0529426742145432,19,1.62508190140398
"51",51,"N424A2","2019-12-16 09:54:03",-77.1907,166.4832,3600,1.95431632025563,0.0567218124199654,13,1.95431632025563
