"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N440A2","2019-12-10 12:51:46",-77.1911,166.3096,3585,0.7666161351592,NA,31,0.76982373405108
"2",2,"N440A2","2019-12-10 13:51:31",-77.1943,166.2822,3600,1.01671865239694,0.177529476988565,3,1.01671865239694
"3",3,"N440A2","2019-12-10 14:51:31",-77.1999,166.2498,3614,1.39336424405054,5.59710345229581,13,1.38796659617652
"4",4,"N440A2","2019-12-10 15:51:45",-77.1996,166.1935,3586,1.15536427207433,0.87746257766044,24,1.1598748966725
"5",5,"N440A2","2019-12-10 16:51:31",-77.2074,166.1628,3600,1.19513611216665,0.326658782861435,2,1.19513611216665
"6",6,"N440A2","2019-12-10 17:51:31",-77.2173,166.1444,3600,0.989224993200575,0.199374870686163,0,0.989224993200575
"7",7,"N440A2","2019-12-10 18:51:31",-77.226,166.1368,10080,1.91400543202067,0.118648117787667,0,0.683573368578811
"8",8,"N440A2","2019-12-10 21:39:31",-77.2431,166.1312,7200,1.59644479360622,0.239633238913425,19,0.79822239680311
"9",9,"N440A2","2019-12-10 23:39:31",-77.2572,166.142,2206,2.56260659374783,4.57199389289214,0,4.18195092361387
"10",10,"N440A2","2019-12-11 00:16:17",-77.2578,166.038,584,3.18937336258913,2.55261513320942,0,19.6605207282892
"11",11,"N440A2","2019-12-11 00:26:01",-77.273,166.1477,3624,1.67761603540569,1.79920347227804,0,1.66650599543612
"12",12,"N440A2","2019-12-11 01:26:25",-77.2588,166.17,8614,5.73523409857699,3.28055703927189,11,2.39689374911506
"13",13,"N440A2","2019-12-11 03:49:59",-77.3092,166.1248,5123,2.84234949457344,5.61793032176098,34,1.99735666220269
"14",14,"N440A2","2019-12-11 05:15:22",-77.3258,166.0369,540,1.67308638504497,2.23532599748312,2,11.1539092336331
"15",15,"N440A2","2019-12-11 05:24:22",-77.3287,166.1039,1509,0.46862389184802,4.16785418198352,1,1.11798940401118
"16",16,"N440A2","2019-12-11 05:49:31",-77.3318,166.091,3640,0.218253041760016,5.50347746098004,0,0.21585465668573
"17",17,"N440A2","2019-12-11 06:50:11",-77.3319,166.0821,4460,2.45648050832815,0.982388737843464,28,1.98280937891958
"18",18,"N440A2","2019-12-11 08:04:31",-77.3508,166.0307,6300,3.4640600991728,0.391564801713964,19,1.97946291381303
"19",19,"N440A2","2019-12-11 09:49:31",-77.3815,166.0101,3633,0.67787354004045,5.55564871751066,10,0.671716142071461
"20",20,"N440A2","2019-12-11 10:50:04",-77.3854,165.9888,3567,1.36739533949823,5.85877381865824,16,1.38004575895532
"21",21,"N440A2","2019-12-11 11:49:31",-77.3887,165.9348,3600,1.0604478894553,2.27610502122154,0,1.0604478894553
"22",22,"N440A2","2019-12-11 12:49:31",-77.394,165.9709,3647,2.77420993658567,3.16988136374993,8,2.73845784801437
"23",23,"N440A2","2019-12-11 13:50:18",-77.3807,165.8748,7375,1.45914353883684,5.91452421422261,42,0.712259896923746
"24",24,"N440A2","2019-12-11 15:53:13",-77.3702,165.8392,4579,1.08614848738396,6.19407046391415,27,0.853927616200536
"25",25,"N440A2","2019-12-11 17:09:32",-77.3619,165.816,4520,1.24467660723353,5.89791355854923,27,0.991335350893962
"26",26,"N440A2","2019-12-11 18:24:52",-77.3509,165.8077,3635,5.40750069643606,0.960261278052668,20,5.35543397721315
"27",27,"N440A2","2019-12-11 19:25:27",-77.3299,165.6086,8303,1.72857644874242,4.3688649779649,46,0.749473107969735
"28",28,"N440A2","2019-12-11 21:43:50",-77.319,165.6587,8408,1.03015553331986,2.2200533787737,41,0.441075156987571
"29",29,"N440A2","2019-12-12 00:03:58",-77.3177,165.6171,867,0.263400820095542,1.15262691162665,5,1.09370582738633
"30",30,"N440A2","2019-12-12 00:18:25",-77.3197,165.6114,2696,0.911163013657532,1.71343185789268,14,1.21668651675338
"31",31,"N440A2","2019-12-12 01:03:21",-77.323,165.6454,670,0.686842944792662,5.35188581105402,4,3.69049940485609
"32",32,"N440A2","2019-12-12 01:14:31",-77.329,165.6516,1667,0.803814435380643,2.92472585842612,7,1.73589200202178
"33",33,"N440A2","2019-12-12 01:42:18",-77.3218,165.6514,164,0.13317845197592,2.19181717689658,1,2.92342943361776
"34",34,"N440A2","2019-12-12 01:45:02",-77.3225,165.647,840,1.73051326569172,0.932360355322358,4,7.41648542439308
"35",35,"N440A2","2019-12-12 01:59:02",-77.338,165.6462,930,0.541407153900978,0.714135475394835,4,2.09576962800379
"36",36,"N440A2","2019-12-12 02:14:32",-77.3417,165.6605,1945,3.98959189784679,0.342152354742305,9,7.38433461812259
