"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N443A2","2019-12-11 16:47:50",-77.2593,166.0179,3613,2.96346635428985,NA,25,2.95280345293204
"2",2,"N443A2","2019-12-11 17:48:03",-77.2577,165.8978,7260,4.6692105456324,5.7871312554446,30,2.31531101436317
"3",3,"N443A2","2019-12-11 19:49:03",-77.2356,165.737,3634,4.09115677476233,0.137918545330027,18,4.05287957874089
"4",4,"N443A2","2019-12-11 20:49:37",-77.2207,165.5856,3621,3.6691086473354,5.95165404977215,18,3.64782964109567
"5",5,"N443A2","2019-12-11 21:49:58",-77.1983,165.477,3624,4.63892786312839,0.373365939321849,23,4.60820648655138
"6",6,"N443A2","2019-12-11 22:50:22",-77.183,165.3028,3655,4.54020765294189,6.2397485818747,33,4.47188715474441
"7",7,"N443A2","2019-12-11 23:51:17",-77.1664,165.1356,813,0.458178949657056,0.247785104591059,4,2.02883667744822
"8",8,"N443A2","2019-12-12 00:04:50",-77.1657,165.1174,751,2.09417350786524,0.150634100389866,4,10.0386479737881
"9",9,"N443A2","2019-12-12 00:17:21",-77.1653,165.033,2028,1.51801606021147,4.30991528534329,10,2.69470306546415
"10",10,"N443A2","2019-12-12 00:51:09",-77.1529,165.0581,918,1.04295644358555,1.98353012687656,7,4.09002526896294
"11",11,"N443A2","2019-12-12 01:06:27",-77.1528,165.0161,2677,1.4739586076703,4.84785089462633,9,1.9821632378084
"12",12,"N443A2","2019-12-12 01:51:04",-77.1397,165.0087,5402,5.57855428433549,1.46760342743724,15,3.71765927871303
"13",13,"N443A2","2019-12-12 03:21:06",-77.1407,164.7843,411,0.638702851986869,5.66788040035637,2,5.59447753565141
"14",14,"N443A2","2019-12-12 03:27:57",-77.1375,164.763,1507,4.95943378935156,4.40689576190849,2,11.8473534450336
"15",15,"N443A2","2019-12-12 03:53:04",-77.1098,164.9188,3647,1.72585477248051,5.89930317229421,0,1.7036131562736
"16",16,"N443A2","2019-12-12 04:53:51",-77.1054,164.9852,9663,4.51976723329728,1.58137523883843,2,1.6838623657115
"17",17,"N443A2","2019-12-12 07:34:54",-77.0667,164.932,3684,2.17141772461386,5.59561466731015,27,2.1219065712839
"18",18,"N443A2","2019-12-12 08:36:18",-77.0487,164.9649,3656,0.362104983233364,2.24102569603172,32,0.356558517407032
"19",19,"N443A2","2019-12-12 09:37:14",-77.0496,164.951,3708,1.17989548225279,5.14357885864325,26,1.14552959442018
"20",20,"N443A2","2019-12-12 10:39:02",-77.0416,164.9202,3634,1.52960283546554,6.02722009411242,22,1.51529174674627
"21",21,"N443A2","2019-12-12 11:39:36",-77.0293,164.8933,3568,2.7407522793216,5.99607953220514,19,2.76533301725274
"22",22,"N443A2","2019-12-12 12:39:04",-77.0051,164.8749,3600,3.69434176290624,0.197129482815812,23,3.69434176290624
"23",23,"N443A2","2019-12-12 13:39:04",-76.9742,164.8223,3740,3.60654732049619,0.156329052958279,19,3.47154287534393
"24",24,"N443A2","2019-12-12 14:41:24",-76.9462,164.7509,3634,0.911288039119227,0.0410359385712692,18,0.902761953998134
"25",25,"N443A2","2019-12-12 15:41:58",-76.9393,164.7316,3737,0.507831361698563,0.0939487773895046,19,0.489214049268083
"26",26,"N443A2","2019-12-12 16:44:15",-76.9357,164.7193,3589,1.53483516170352,0.21877553106924,18,1.53953930959395
"27",27,"N443A2","2019-12-12 17:44:04",-76.9269,164.6726,7515,1.92643829846465,5.15175153071963,1,0.922844693875281
"28",28,"N443A2","2019-12-12 19:49:19",-76.9102,164.6918,3585,2.03989791674774,0.457326803162391,13,2.04843305447472
"29",29,"N443A2","2019-12-12 20:49:04",-76.8923,164.6756,11460,0.977011062215109,3.76983452035605,0,0.306914469805793
"30",30,"N443A2","2019-12-13 00:00:04",-76.8982,164.7041,2501,3.36748314275593,2.1167575817534,13,4.8472368308362
"31",31,"N443A2","2019-12-13 00:41:45",-76.8686,164.7297,1190,0.799573196167442,5.7603340708146,12,2.41887689596873
"32",32,"N443A2","2019-12-13 01:01:35",-76.8632,164.7504,1936,2.53858597240545,5.14321575544904,16,4.72051110571261
"33",33,"N443A2","2019-12-13 01:33:51",-76.8696,164.8464,1732,4.42774277102044,1.91325245333256,15,9.20316049403787
"34",34,"N443A2","2019-12-13 02:02:43",-76.83,164.8366,3869,5.70777018343667,5.91677295047128,30,5.31092599130835
"35",35,"N443A2","2019-12-13 03:07:12",-76.7813,164.9048,599,0.546982880024095,0.107872684978823,8,3.28737624054548
"36",36,"N443A2","2019-12-13 03:17:11",-76.7765,164.9091,3912,12.6287642643425,4.46281662873387,30,11.6215622064502
"37",37,"N443A2","2019-12-13 04:22:23",-76.8255,165.3555,1461,0.659432106462961,1.60510758660142,7,1.62488404056582
"38",38,"N443A2","2019-12-13 04:46:44",-76.8201,165.366,842,2.64679623692739,0.110055345940893,5,11.3164684714235
"39",39,"N443A2","2019-12-13 05:00:46",-76.7975,165.3974,3798,0.410379732797958,2.83287101423074,32,0.388985528718444
"40",40,"N443A2","2019-12-13 06:04:04",-76.8005,165.3881,2327,2.72273862531791,2.40088455073153,19,4.21222993173377
"41",41,"N443A2","2019-12-13 06:42:51",-76.7953,165.4924,1423,1.72064897309308,0.466275069835213,10,4.35301215961707
"42",42,"N443A2","2019-12-13 07:06:34",-76.7856,165.5448,2050,2.49788299351167,6.15772673003998,11,4.3865262325083
"43",43,"N443A2","2019-12-13 07:40:44",-76.7738,165.6279,1600,0.852011315184527,5.78055320084026,8,1.91702545916519
"44",44,"N443A2","2019-12-13 08:07:24",-76.7734,165.6612,326,0.410118041527477,1.31787971052074,2,4.52891088803349
