"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N415A2","2019-12-27 00:15:03",-77.0529,166.2214,155,0.67757973920738,NA,0,15.737335878365
"2",2,"N415A2","2019-12-27 00:17:38",-77.0582,166.2346,743,0.246752797760964,3.07248788842448,5,1.19557210220656
"3",3,"N415A2","2019-12-27 00:30:01",-77.0562,166.2304,598,0.191423355953295,2.83280988540482,4,1.15238140707669
"4",4,"N415A2","2019-12-27 00:39:59",-77.0579,166.2314,984,0.976530697621876,3.63454688278752,7,3.57267328398247
"5",5,"N415A2","2019-12-27 00:56:23",-77.0508,166.2086,1160,0.707455028571145,2.19003018779656,8,2.19555008866907
"6",6,"N415A2","2019-12-27 01:15:43",-77.0568,166.1995,3562,0.677980403517371,5.89949263550651,8,0.685213209618904
"7",7,"N415A2","2019-12-27 02:15:05",-77.0614,166.1818,5542,0.770738085243789,5.56926982105979,6,0.500659889368033
"8",8,"N415A2","2019-12-27 03:47:27",-77.0624,166.1513,600,1.34852060382485,5.40295724044974,2,8.0911236229491
"9",9,"N415A2","2019-12-27 03:57:27",-77.0543,166.1113,680,0.829232701051433,0.100862893846593,4,4.39005547615465
"10",10,"N415A2","2019-12-27 04:08:47",-77.0499,166.0846,550,2.37465113959885,4.3514561630087,4,15.5431710955561
"11",11,"N415A2","2019-12-27 04:17:57",-77.0383,166.1641,2259,0.305492442373464,1.98542182356841,13,0.486840545615082
"12",12,"N415A2","2019-12-27 04:55:36",-77.0368,166.1539,1307,1.0162894010791,5.4434874546337,9,2.79926690427296
"13",13,"N415A2","2019-12-27 05:17:23",-77.0278,166.1478,516,0.263764240521896,4.90668631674594,3,1.84021563154811
"14",14,"N415A2","2019-12-27 05:25:59",-77.027,166.1577,164,0.21235297292107,0.760173793130239,1,4.66140672265763
"15",15,"N415A2","2019-12-27 05:28:43",-77.0253,166.1615,481,0.369531496408306,5.516309346968,3,2.76572429744262
"16",16,"N415A2","2019-12-27 05:36:44",-77.0242,166.1754,879,1.25406297649402,3.81103467466539,5,5.13609410168199
"17",17,"N415A2","2019-12-27 05:51:23",-77.0337,166.1487,680,0.882228674400596,2.7702072846613,4,4.67062239388551
"18",18,"N415A2","2019-12-27 06:02:43",-77.029,166.177,898,0.571742211041231,2.40731013717579,6,2.29206231597821
"19",19,"N415A2","2019-12-27 06:17:41",-77.0285,166.1543,3957,1.19208478541269,2.85485264092138,26,1.08453505875302
"20",20,"N415A2","2019-12-27 07:23:38",-77.0325,166.1984,515,0.735013413070163,3.48059179619614,3,5.13795783893706
"21",21,"N415A2","2019-12-27 07:32:13",-77.0322,166.1691,643,0.697416409903708,3.44569474108213,4,3.90466419230692
"22",22,"N415A2","2019-12-27 07:42:56",-77.0306,166.196,2051,0.506436468412461,3.54815798579444,15,0.888918228320263
"23",23,"N415A2","2019-12-27 08:17:07",-77.0334,166.1801,354,0.686608411661188,4.17519514497236,3,6.9824584236731
"24",24,"N415A2","2019-12-27 08:23:01",-77.0273,166.1766,1667,1.28042492095398,3.54255211482562,11,2.76516479630134
"25",25,"N415A2","2019-12-27 08:50:48",-77.0372,166.2024,467,0.156919590910399,5.08209705561568,3,1.20965851665404
"26",26,"N415A2","2019-12-27 08:58:35",-77.0383,166.1985,306,0.478726631461267,6.03591031554019,2,5.63207801719138
"27",27,"N415A2","2019-12-27 09:03:41",-77.0409,166.1833,541,0.341319970464163,2.42448128501308,4,2.27126043192419
"28",28,"N415A2","2019-12-27 09:12:42",-77.0411,166.1969,291,0.182846659314543,0.64727969995161,3,2.26202052760259
"29",29,"N415A2","2019-12-27 09:17:33",-77.0402,166.203,500,0.369674890564566,2.65073447678808,5,2.66165921206487
"30",30,"N415A2","2019-12-27 09:25:53",-77.0405,166.1883,1935,0.374745244459872,2.2958210465171,18,0.697200454809064
"31",31,"N415A2","2019-12-27 09:58:08",-77.0428,166.1992,1203,0.205698083786271,4.4702489369211,10,0.615555362951434
"32",32,"N415A2","2019-12-27 10:18:11",-77.0438,166.1923,714,1.09106622726473,5.20810367003703,6,5.50117425511629
"33",33,"N415A2","2019-12-27 10:30:05",-77.0391,166.1541,536,1.2280921016477,3.60615929141764,5,8.24837978718605
