"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N446A2","2020-01-02 16:49:57",-77.181,167.0045,3708,3.10390162774369,NA,11,3.01349672596475
"2",2,"N446A2","2020-01-02 17:51:45",-77.2042,167.0736,3593,2.44923410471252,0.0169905778906993,22,2.45400578262318
"3",3,"N446A2","2020-01-02 18:51:38",-77.2223,167.1296,3653,2.29884737829626,0.317747794246022,19,2.26549426823612
"4",4,"N446A2","2020-01-02 19:52:31",-77.2348,167.2036,3606,1.20767095882973,3.27225170406878,19,1.20566152295813
"5",5,"N446A2","2020-01-02 20:52:37",-77.2294,167.1612,3686,1.21460681283179,2.47385867567996,17,1.18626818399198
"6",6,"N446A2","2020-01-02 21:54:03",-77.2395,167.1795,3587,1.54067756292316,5.91200926336503,18,1.54626128422731
"7",7,"N446A2","2020-01-02 22:53:50",-77.2533,167.1801,3638,2.8125509747491,1.64766800874742,16,2.7831730371349
"8",8,"N446A2","2020-01-02 23:54:28",-77.2511,167.2938,877,0.527246443240953,1.38597760845738,5,2.16429554808145
"9",9,"N446A2","2020-01-03 00:09:05",-77.2464,167.2959,1715,2.21864985328427,4.63294988815722,12,4.65722418182121
"10",10,"N446A2","2020-01-03 00:37:40",-77.2499,167.3845,267,0.734546974299932,3.33483524997377,2,9.90400414786425
"11",11,"N446A2","2020-01-03 00:42:07",-77.25,167.3547,270,0.760589407716914,3.73539752239121,1,10.1411921028922
"12",12,"N446A2","2020-01-03 00:46:37",-77.2461,167.38,556,0.647618705585501,4.12215848973572,4,4.19321464048166
"13",13,"N446A2","2020-01-03 00:55:53",-77.2519,167.3805,674,0.596006442922138,0.582926341332793,4,3.18341720255148
"14",14,"N446A2","2020-01-03 01:07:07",-77.2563,167.3942,2933,1.07107616838015,2.74124446127204,17,1.3146519625532
"15",15,"N446A2","2020-01-03 01:56:00",-77.2469,167.3855,1842,1.83437491784227,4.18818155367709,11,3.58509755930085
"16",16,"N446A2","2020-01-03 02:26:42",-77.2521,167.4561,498,1.63868323730053,0.691490850712199,3,11.8459029202448
"17",17,"N446A2","2020-01-03 02:35:00",-77.2468,167.5181,1238,2.68663858544672,2.31742390674566,7,7.81251931147673
"18",18,"N446A2","2020-01-03 02:55:38",-77.2362,167.4203,2298,2.66582348584785,5.81890713256219,11,4.17622478200708
"19",19,"N446A2","2020-01-03 03:33:56",-77.2172,167.3549,3492,2.17530988763876,4.59345018266879,16,2.24258751302965
"20",20,"N446A2","2020-01-03 04:32:08",-77.2073,167.4307,1470,2.08492427486524,1.34617597144904,7,5.10593699966998
"21",21,"N446A2","2020-01-03 04:56:38",-77.1895,167.4052,649,0.332477875998027,1.57022274051626,3,1.84425324128335
"22",22,"N446A2","2020-01-03 05:07:27",-77.1904,167.3924,620,0.682100401070477,6.15733171155016,3,3.96058297395761
"23",23,"N446A2","2020-01-03 05:17:47",-77.1915,167.3653,1773,2.26100088781662,4.45869346849088,9,4.59086474683578
"24",24,"N446A2","2020-01-03 05:47:20",-77.1713,167.3719,303,0.832260851784697,2.6017459815134,1,9.8882477439766
"25",25,"N446A2","2020-01-03 05:52:23",-77.1774,167.3526,487,2.09033812955726,5.22374668525123,2,15.4521915121276
"26",26,"N446A2","2020-01-03 06:00:30",-77.1755,167.2687,911,1.58643038832269,3.63943809111474,4,6.26909922937616
"27",27,"N446A2","2020-01-03 06:15:41",-77.17,167.3277,2494,1.05875876837042,2.00421822176408,10,1.52828049965257
"28",28,"N446A2","2020-01-03 06:57:15",-77.1636,167.2962,206,0.666098716580211,5.60246589365394,1,11.6405600955765
"29",29,"N446A2","2020-01-03 07:00:41",-77.1577,167.2922,1629,0.532710080617196,0.657661838159816,8,1.17725984666784
"30",30,"N446A2","2020-01-03 07:27:50",-77.1544,167.2767,509,0.92883506148934,3.72352228693292,2,6.56936389265545
