"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N417A1","2019-12-12 01:34:39",-77.2095,166.3581,396,1.64054452709861,NA,1,14.9140411554419
"2",2,"N417A1","2019-12-12 01:41:15",-77.2085,166.4243,5808,1.36924767273927,4.54183722122811,27,0.848707235168969
"3",3,"N417A1","2019-12-12 03:18:03",-77.2207,166.4186,5867,1.94515333660611,3.43781714798025,42,1.19354900490574
"4",4,"N417A1","2019-12-12 04:55:50",-77.2036,166.4035,601,0.257825527737704,1.77796935249022,0,1.54437920109107
"5",5,"N417A1","2019-12-12 05:05:51",-77.2045,166.3939,70575,1.36873481346883,1.90451504505486,300,0.0698185664681231
"6",6,"N417A1","2019-12-13 00:42:06",-77.2136,166.431,1217,0.651558508421992,0.905059187100382,0,1.92737110133046
"7",7,"N417A1","2019-12-13 01:02:23",-77.2132,166.4573,1364,0.401027803661758,6.27038630585477,0,1.05843115335948
"8",8,"N417A1","2019-12-13 01:25:07",-77.213,166.4735,616,0.0698401747609046,4.9438569353859,0,0.408156865485806
"9",9,"N417A1","2019-12-13 01:35:23",-77.2136,166.4743,3036,1.48993824478907,4.52342561607371,0,1.76672519144949
"10",10,"N417A1","2019-12-13 02:25:59",-77.2149,166.4143,1056,1.74371342411857,1.94607618085432,0,5.9444775822224
"11",11,"N417A1","2019-12-13 02:43:35",-77.2288,166.4465,5984,2.504290451742,0.862668651791039,0,1.50659184931003
"12",12,"N417A1","2019-12-13 04:23:19",-77.234,166.5452,1760,2.92959437587883,2.61597715964966,0,5.99235213247943
"13",13,"N417A1","2019-12-13 04:52:39",-77.2159,166.4593,4180,0.377102991075612,0.671592208989221,0,0.324777695663206
"14",14,"N417A1","2019-12-13 06:02:19",-77.2156,166.4441,66006,0.654343672994451,5.8934607653006,0,0.0356882286879984
"15",15,"N417A1","2019-12-14 00:22:25",-77.2129,166.4206,638,1.80598914752765,4.67826007449233,0,10.1905343747642
"16",16,"N417A1","2019-12-14 00:33:03",-77.1988,166.4564,1540,1.416808958828,3.07226646111905,0,3.31202094271481
"17",17,"N417A1","2019-12-14 00:58:43",-77.2094,166.4249,1320,0.105058199492316,5.85454912230635,0,0.286522362251771
"18",18,"N417A1","2019-12-14 01:20:43",-77.2099,166.4213,3190,1.08448209616993,1.55680117496754,0,1.22386694238613
"19",19,"N417A1","2019-12-14 02:13:53",-77.2182,166.4441,1782,0.195895564101184,3.87732249446589,0,0.395748614345826
"20",20,"N417A1","2019-12-14 02:43:35",-77.2177,166.4365,4004,1.64381202907156,2.88764366016881,0,1.47795287329111
"21",21,"N417A1","2019-12-14 03:50:19",-77.2253,166.4935,6116,2.07261829870963,3.10980388592053,0,1.21998461009723
"22",22,"N417A1","2019-12-14 05:32:15",-77.2152,166.4231,66820,4.07306205106607,1.05438640085405,0,0.219440637291797
"23",23,"N417A1","2019-12-15 00:05:55",-77.232,166.2767,5661,4.6108134124548,2.96016821568978,0,2.93215479329399
"24",24,"N417A1","2019-12-15 01:40:16",-77.2198,166.4551,147,0.00494073489258495,2.84325113325242,0,0.120997589206162
"25",25,"N417A1","2019-12-15 01:42:43",-77.2198,166.4549,5808,0.998452776617758,1.84881719536552,28,0.618875687986214
"26",26,"N417A1","2019-12-15 03:19:31",-77.2284,166.466,4092,1.03151266881138,3.38775959193984,7,0.907489151446962
"27",27,"N417A1","2019-12-15 04:27:43",-77.2204,166.4451,2068,0.909546391209761,6.00608412056807,5,1.58334961719301
"28",28,"N417A1","2019-12-15 05:02:11",-77.2125,166.4361,72438,1.35133875938315,3.36285740554827,293,0.0671583910900265
"29",29,"N417A1","2019-12-16 01:09:29",-77.2233,166.4608,733,1.42372253019785,4.09498051449869,0,6.99236167627866
"30",30,"N417A1","2019-12-16 01:21:42",-77.2214,166.4038,2229,1.59865018600361,4.24659019971702,0,2.58193838923867
"31",31,"N417A1","2019-12-16 01:58:51",-77.2097,166.4411,2816,0.527448043519478,0.0947077734077504,5,0.674294373817515
"32",32,"N417A1","2019-12-16 02:45:47",-77.2056,166.4517,6072,1.41820594852706,2.02052442376011,37,0.840833566320391
"33",33,"N417A1","2019-12-16 04:26:59",-77.2047,166.3945,5544,1.64888699198111,2.76333638757616,39,1.07070583894877
