"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N24A2","2018-12-18 11:03",-77.4849,169.0397,3600,71.2070934100799,NA,18,71.2070934100799
"2",2,"N24A2","2018-12-18 12:03",-77.1793,166.4872,13920,6.76272114316041,5.84225846963258,4,1.74897960598976
"3",3,"N24A2","2018-12-18 15:55",-77.1311,166.3222,5160,4.05367982810275,0.0433309938399085,0,2.82814871728099
"4",4,"N24A2","2018-12-18 17:21",-77.1032,166.218,5700,4.73058110603845,1.97795728501618,28,2.98773543539271
"5",5,"N24A2","2018-12-18 18:56",-77.141,166.1321,3720,9.08497611960572,0.729510763738727,21,8.79191237381199
"6",6,"N24A2","2018-12-18 19:58",-77.2196,166.2271,14640,0.00247040545047299,1.30950591331657,62,0.000607476750116309
"7",7,"N24A2","2018-12-19 00:02",-77.2196,166.2272,3600,1.97966319088606,5.10232418055682,11,1.97966319088606
"8",8,"N24A2","2018-12-19 01:02",-77.236,166.2577,1020,0.794117136992662,4.47798743829915,5,2.80276636585645
"9",9,"N24A2","2018-12-19 01:19",-77.2371,166.2259,5280,2.47257578932665,4.62286967880957,31,1.68584712908635
"10",10,"N24A2","2018-12-19 02:47",-77.215,166.2193,1080,4.16394200909854,3.99767577570173,8,13.8798066969951
"11",11,"N24A2","2018-12-19 03:05",-77.2375,166.3538,4560,3.56695159866852,1.72948411133222,52,2.81601442000146
"12",12,"N24A2","2018-12-19 04:21",-77.2093,166.4217,3120,3.41193386531971,0.714126006111134,0,3.93684676767659
"13",13,"N24A2","2018-12-19 05:13",-77.1795,166.3911,2040,4.30947377615958,2.92837181170156,0,7.60495372263455
"14",14,"N24A2","2018-12-19 05:47",-77.2181,166.393,720,0.951667066447101,3.90427610784504,0,4.7583353322355
"15",15,"N24A2","2018-12-19 05:59",-77.212,166.3661,1740,1.41833247459834,3.64283409573763,0,2.9344809819276
"16",16,"N24A2","2018-12-19 06:28",-77.2157,166.421,65100,1.7705192000907,1.68551954960779,0,0.0979088958575502
"17",17,"N24A2","2018-12-20 00:33",-77.2001,166.4339,1440,0.200865761035087,4.00197259251196,0,0.502164402587717
"18",18,"N24A2","2018-12-20 00:57",-77.2015,166.439,4440,2.23284481413718,5.61291032109592,0,1.81041471416528
"19",19,"N24A2","2018-12-20 02:11",-77.2215,166.4398,120,0.0111637945915914,3.1327426587859,0,0.334913837747742
"20",20,"N24A2","2018-12-20 02:13",-77.2214,166.4398,6120,0.71974202964038,5.73414782410313,0,0.423377664494341
