"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N417A2","2019-12-12 00:02:27",-77.2116,166.4446,105,0.556015569622545,NA,1,19.0633909584873
"2",2,"N417A2","2019-12-12 00:04:12",-77.2068,166.4506,855,0.358359357670674,4.03834530336353,9,1.50888150598179
"3",3,"N417A2","2019-12-12 00:18:27",-77.2094,166.4591,2745,1.44530891523565,3.69805952359389,2,1.89548710194839
"4",4,"N417A2","2019-12-12 01:04:12",-77.2045,166.405,1710,1.94328912839494,2.58471938109157,0,4.09113500714724
"5",5,"N417A2","2019-12-12 01:32:42",-77.2186,166.4511,4455,1.56142007237142,2.22459797828908,6,1.26175359383549
"6",6,"N417A2","2019-12-12 02:46:57",-77.2052,166.4692,2520,1.24156248070605,1.87098279805395,16,1.77366068672293
"7",7,"N417A2","2019-12-12 03:28:57",-77.2053,166.419,5085,1.59226608641789,2.2510420517942,19,1.12726802578258
"8",8,"N417A2","2019-12-12 04:53:42",-77.2163,166.46,675,0.941963835186538,1.76032059373387,9,5.02380712099487
"9",9,"N417A2","2019-12-12 05:04:57",-77.2098,166.4843,1440,0.289174929313496,0.305869191086805,16,0.72293732328374
"10",10,"N417A2","2019-12-12 05:28:57",-77.2074,166.4887,42990,3.54800506821674,6.18904414717997,89,0.297111380450809
"11",11,"N417A2","2019-12-12 17:25:27",-77.1792,166.5548,5280,1.18342914458399,0.0885773794382183,0,0.806883507670902
"12",12,"N417A2","2019-12-12 18:53:27",-77.1694,166.573,4515,2.22010963911629,5.46805551015222,0,1.77018708766747
"13",13,"N417A2","2019-12-12 20:08:42",-77.1623,166.6566,3585,0.891198033981495,0.608786028944497,0,0.894926896048363
"14",14,"N417A2","2019-12-12 21:08:27",-77.1557,166.6768,9060,1.06536130869654,0.424215450912139,0,0.423322374316506
"15",15,"N417A2","2019-12-12 23:39:27",-77.1463,166.6842,3780,0.817482245387563,2.27417437671724,4,0.778554519416727
"16",16,"N417A2","2019-12-13 00:42:27",-77.15,166.6558,1260,0.57266874636293,2.49421658528486,1,1.6361964181798
"17",17,"N417A2","2019-12-13 01:03:27",-77.1506,166.6787,1170,1.88004656053018,3.26560298961628,5,5.78475864778517
"18",18,"N417A2","2019-12-13 01:22:57",-77.1507,166.603,630,0.0567321418273193,5.87212173873889,6,0.324183667584682
"19",19,"N417A2","2019-12-13 01:33:27",-77.1505,166.6009,3150,3.41561877593423,4.78199383580839,20,3.90356431535341
"20",20,"N417A2","2019-12-13 02:25:57",-77.1216,166.646,2555,0.997826602355315,3.56883256041615,19,1.40593963541258
"21",21,"N417A2","2019-12-13 03:08:32",-77.1305,166.6497,4450,2.88303417448848,0.838732362871117,27,2.33234225351877
"22",22,"N417A2","2019-12-13 04:22:42",-77.1459,166.7428,1800,2.0522058762308,6.07329840006624,12,4.1044117524616
"23",23,"N417A2","2019-12-13 04:52:42",-77.1597,166.7974,2625,3.29458314454886,2.39244543130674,25,4.51828545538129
"24",24,"N417A2","2019-12-13 05:36:27",-77.1302,166.8011,3600,0.58307129539092,5.81764238728584,23,0.58307129539092
"25",25,"N417A2","2019-12-13 06:36:27",-77.1256,166.8122,3600,2.98323761616636,5.48158241981484,28,2.98323761616636
"26",26,"N417A2","2019-12-13 07:36:27",-77.1183,166.9275,3600,0.27523674376983,2.57808884282061,0,0.27523674376983
"27",27,"N417A2","2019-12-13 08:36:27",-77.1176,166.9169,28920,3.16398455155744,0.487748678413381,126,0.393856998119183
"28",28,"N417A2","2019-12-13 16:38:27",-77.1232,166.7923,3600,0.621947451311238,4.82577496698416,17,0.621947451311238
"29",29,"N417A2","2019-12-13 17:38:27",-77.1179,166.7846,3658,5.22341783155843,5.26914202380674,4,5.1405971004949
"30",30,"N417A2","2019-12-13 18:39:25",-77.0821,166.9195,3632,2.29658731660117,4.99175994321129,28,2.2763530671157
"31",31,"N417A2","2019-12-13 19:39:57",-77.0905,167.0035,3570,4.50095541860254,1.36638356504935,36,4.53877857338071
"32",32,"N417A2","2019-12-13 20:39:27",-77.0578,167.1089,3635,4.94118509335988,5.79536998946936,34,4.89360834555586
"33",33,"N417A2","2019-12-13 21:40:02",-77.0382,167.2859,3594,4.65431640744726,5.83396072493719,39,4.66208655170009
"34",34,"N417A2","2019-12-13 22:39:56",-77.0378,167.4717,6751,1.09335057302147,3.99035332095633,52,0.583033930214382
"35",35,"N417A2","2019-12-14 00:32:27",-77.0452,167.4431,2220,3.86633972886456,2.56743085425272,0,6.26974010086145
"36",36,"N417A2","2019-12-14 01:09:27",-77.0355,167.5913,3669,1.05439248406534,2.05547542290314,0,1.03456335313034
"37",37,"N417A2","2019-12-14 02:10:36",-77.0287,167.5621,3531,2.33546069334574,2.83883603467897,0,2.38109841292684
"38",38,"N417A2","2019-12-14 03:09:27",-77.0474,167.6039,2495,1.68917678252731,3.32143736144644,0,2.43728914512959
"39",39,"N417A2","2019-12-14 03:51:02",-77.0353,167.5634,2130,2.6452924584261,2.70191246559748,0,4.4709168311427
"40",40,"N417A2","2019-12-14 04:26:32",-77.0585,167.5849,1195,2.06159239886884,3.47082421173999,0,6.21065492546261
"41",41,"N417A2","2019-12-14 04:46:27",-77.0426,167.543,190,0.0776248219852576,4.17843095565959,0,1.4707861007733
"42",42,"N417A2","2019-12-14 04:49:37",-77.0426,167.5461,2340,4.04021229489563,5.89669557987637,0,6.21571122291635
"43",43,"N417A2","2019-12-14 05:28:37",-77.0562,167.6957,135,0.270900029402493,5.24716229699501,0,7.22400078406648
"44",44,"N417A2","2019-12-14 05:30:52",-77.0586,167.6973,515,0.178636003257902,3.00733809537568,0,1.2487176926766
"45",45,"N417A2","2019-12-14 05:39:27",-77.057,167.6972,3600,0.720105664291296,4.17908543877472,0,0.720105664291296
"46",46,"N417A2","2019-12-14 06:39:27",-77.0602,167.7222,3600,0.872348052650364,0.179826356249315,0,0.872348052650364
"47",47,"N417A2","2019-12-14 07:39:27",-77.0628,167.7551,3601,3.26845524568646,0.723609760213369,10,3.26754759357713
"48",48,"N417A2","2019-12-14 08:39:28",-77.0518,167.8762,4521,5.86773959407008,6.27727963886006,37,4.67238720164837
"49",49,"N417A2","2019-12-14 09:54:49",-77.0323,168.0938,3578,0.241549150060325,2.2301265093981,30,0.243034360038337
"50",50,"N417A2","2019-12-14 10:54:27",-77.0312,168.0855,3610,2.04959638811352,3.90495880262393,28,2.04391883579188
"51",51,"N417A2","2019-12-14 11:54:37",-77.027,168.1651,3678,1.71493461535393,5.12426615577861,26,1.67856569202669
"52",52,"N417A2","2019-12-14 12:55:55",-77.0393,168.2061,3610,3.3829083173395,0.677576971285172,1,3.37353738017235
"53",53,"N417A2","2019-12-14 13:56:05",-77.0468,168.337,3633,1.82009243559531,0.82814036982826,12,1.80355980405811
"54",54,"N417A2","2019-12-14 14:56:38",-77.0379,168.3979,3670,1.8180660375915,6.21922158224301,0,1.78338902870011
"55",55,"N417A2","2019-12-14 15:57:48",-77.0299,168.4611,7238,3.36641175587699,0.805178696829686,17,1.6743689308037
"56",56,"N417A2","2019-12-14 17:58:26",-77.0007,168.4946,3600,0.453488436335035,2.02183311295672,32,0.453488436335035
"57",57,"N417A2","2019-12-14 18:58:26",-77.0015,168.4769,18256,3.62791884574268,5.31666379585782,154,0.715409062482124
"58",58,"N417A2","2019-12-15 00:02:42",-76.9789,168.3732,2250,0.787312187506468,2.07060737116545,16,1.25969950001035
"59",59,"N417A2","2019-12-15 00:40:12",-76.9857,168.3649,1944,2.44254331453329,1.54148316768528,14,4.52322836024683
"60",60,"N417A2","2019-12-15 01:12:36",-76.9921,168.4578,201,0.0168102227496047,2.71295480084754,1,0.30107861641083
"61",61,"N417A2","2019-12-15 01:15:57",-76.992,168.4573,1445,3.07232751346129,6.25820317487633,11,7.65424155602813
"62",62,"N417A2","2019-12-15 01:40:02",-76.9732,168.3681,181,0.567048477673008,2.95339164581839,2,11.2783122631096
"63",63,"N417A2","2019-12-15 01:43:03",-76.9773,168.3814,1644,1.09723148677063,0.713353017571335,14,2.40269668635904
"64",64,"N417A2","2019-12-15 02:10:27",-76.9795,168.4239,1065,0.81599994548868,2.13330372673865,11,2.75830967489131
"65",65,"N417A2","2019-12-15 02:28:12",-76.9726,168.4132,997,0.60208644363268,4.05512467663716,7,2.17403329696855
"66",66,"N417A2","2019-12-15 02:44:49",-76.9743,168.4359,648,0.838534930925868,5.55804494148608,5,4.6585273940326
"67",67,"N417A2","2019-12-15 02:55:37",-76.9808,168.4526,890,1.09763030974563,1.36641448664834,6,4.43985293829693
"68",68,"N417A2","2019-12-15 03:10:27",-76.9777,168.494,377,0.73322000936011,1.70540884946918,4,7.00157038115755
