"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N415A1","2019-12-27 00:25:29",-77.3709,166.3188,1736,16.0392844876403,NA,8,33.2611890296688
"2",2,"N415A1","2019-12-27 00:54:25",-77.2321,166.4875,2091,4.93028788505224,1.50525658316007,11,8.48830051945866
"3",3,"N415A1","2019-12-27 01:29:16",-77.2178,166.2986,2270,3.80505790421192,3.43026594597724,0,6.03445306394842
"4",4,"N415A1","2019-12-27 02:07:06",-77.2191,166.4525,5933,0.936167783292578,5.57502291560674,28,0.568043826032914
"5",5,"N415A1","2019-12-27 03:45:59",-77.2248,166.4803,5993,1.84325718807578,3.13591138168869,34,1.10724609996209
"6",6,"N415A1","2019-12-27 05:25:52",-77.2135,166.4259,222,0.204363345877944,4.40881104757936,0,3.31400020342612
"7",7,"N415A1","2019-12-27 05:29:34",-77.2126,166.4331,47743,2.00283214146871,3.2603380764277,208,0.15102100222624
"8",8,"N415A1","2019-12-27 18:45:17",-77.2232,166.3677,11879,14.070162438513,0.0374665205745943,11,4.26404451373405
"9",9,"N415A1","2019-12-27 22:03:16",-77.3011,165.9185,8053,10.2177943578305,0.364571143893772,55,4.56774614282749
"10",10,"N415A1","2019-12-28 00:17:29",-77.3797,165.7046,737,1.65159208403109,0.22875895549538,5,8.06747829377466
"11",11,"N415A1","2019-12-28 00:29:46",-77.3938,165.6841,2395,3.19270323735697,0.727982212585381,19,4.79905288287478
"12",12,"N415A1","2019-12-28 01:09:41",-77.4199,165.7377,1665,2.68927291077212,3.39029036969683,12,5.81464413139918
"13",13,"N415A1","2019-12-28 01:37:26",-77.401,165.6692,810,0.303330297493415,4.34181255672172,6,1.34813465552629
"14",14,"N415A1","2019-12-28 01:50:56",-77.4002,165.6811,1287,0.889787790077968,2.8807886248008,9,2.48891689532299
"15",15,"N415A1","2019-12-28 02:12:23",-77.4005,165.6446,2451,4.13790697809629,1.65228496882843,17,6.07770914775465
"16",16,"N415A1","2019-12-28 02:53:14",-77.4373,165.6649,729,2.10874545840389,4.93930264487036,5,10.4135578192785
"17",17,"N415A1","2019-12-28 03:05:23",-77.4437,165.5832,590,1.12725884842986,5.81809070601063,4,6.87818958363982
"18",18,"N415A1","2019-12-28 03:15:13",-77.4425,165.5371,1249,2.72002275605289,1.42263235145481,9,7.83993748742226
"19",19,"N415A1","2019-12-28 03:36:02",-77.466,165.5075,462,0.955852250820748,4.29709263344806,4,7.44819935704479
"20",20,"N415A1","2019-12-28 03:43:44",-77.4606,165.4769,857,1.82938439630907,2.03551619602305,6,7.68469524703927
"21",21,"N415A1","2019-12-28 03:58:01",-77.4766,165.4606,567,1.13765186175029,4.98917450923201,4,7.22318642381136
"22",22,"N415A1","2019-12-28 04:07:28",-77.4772,165.4137,2720,3.04971556873971,5.92002051900771,19,4.03638825274373
"23",23,"N415A1","2019-12-28 04:52:48",-77.469,165.2936,1509,1.68018483530656,2.26788540470328,13,4.00839324526416
"24",24,"N415A1","2019-12-28 05:17:57",-77.4829,165.3202,421,0.332012007746147,2.11655672368921,4,2.83905754842311
"25",25,"N415A1","2019-12-28 05:24:58",-77.4805,165.3283,179,0.376399917230661,2.02381327686661,1,7.57005420128704
"26",26,"N415A1","2019-12-28 05:27:57",-77.4799,165.313,899,0.082951187541562,0.451341221693553,7,0.332173832202028
"27",27,"N415A1","2019-12-28 05:42:56",-77.4801,165.3097,1509,0.925878448590679,0.405393613834621,17,2.20885514574317
"28",28,"N415A1","2019-12-28 06:08:05",-77.4853,165.2799,382,0.814846696201583,5.99921083813351,4,7.67918352441282
"29",29,"N415A1","2019-12-28 06:14:27",-77.4881,165.2488,1182,3.250928846803,2.11480783978331,12,9.90130613239493
"30",30,"N415A1","2019-12-28 06:34:09",-77.5053,165.3573,1457,3.92434411655159,3.35982014281494,15,9.69638903197373
"31",31,"N415A1","2019-12-28 06:58:26",-77.4911,165.2088,945,2.98171352383438,0.95846313264006,9,11.3589086622262
"32",32,"N415A1","2019-12-28 07:14:11",-77.5049,165.1032,3246,2.88810771621679,3.22014989126717,35,3.20307694959348
"33",33,"N415A1","2019-12-28 08:08:17",-77.4898,165.2002,3680,0.727815691588448,2.65789876488776,34,0.711993611336525
"34",34,"N415A1","2019-12-28 09:09:37",-77.4907,165.1704,3598,1.18651028967193,0.967336187143699,18,1.18716982846552
"35",35,"N415A1","2019-12-28 10:09:35",-77.5002,165.1484,3652,1.26484297179814,5.9739500126303,27,1.24683315949433
"36",36,"N415A1","2019-12-28 11:10:27",-77.5083,165.1118,3698,0.62421017472478,0.201655597355749,14,0.607668098704491
"37",37,"N415A1","2019-12-28 12:12:05",-77.513,165.0978,4512,0.507691107891439,4.90171658813451,0,0.405072692466574
"38",38,"N415A1","2019-12-28 13:27:17",-77.5113,165.0783,5812,0.596114293496228,2.75885291169438,0,0.369238034512461
"39",39,"N415A1","2019-12-28 15:04:09",-77.515,165.0961,3608,0.0876679245903956,3.21708106362453,0,0.0874735389482883
"40",40,"N415A1","2019-12-28 16:04:17",-77.5145,165.0933,6537,0.326124173363897,4.79591790137187,0,0.179600279043908
"41",41,"N415A1","2019-12-28 17:53:14",-77.5121,165.101,3602,2.10783602839182,5.66420012217688,0,2.1066656585815
"42",42,"N415A1","2019-12-28 18:53:16",-77.5057,165.1831,3690,2.71091544078935,0.925660081277772,0,2.64479555198961
"43",43,"N415A1","2019-12-28 19:54:46",-77.4825,165.2162,3576,1.2336701313851,0.695063089664777,0,1.24194979669641
"44",44,"N415A1","2019-12-28 20:54:22",-77.4723,165.1966,3594,1.21901400317386,0.120692586014755,0,1.22104908498216
"45",45,"N415A1","2019-12-28 21:54:16",-77.4628,165.1718,3633,0.972141855209599,5.72500822849837,0,0.963311499794813
"46",46,"N415A1","2019-12-28 22:54:49",-77.4541,165.1735,3630,3.70903331377186,5.70280737124431,0,3.67838014588945
"47",47,"N415A1","2019-12-28 23:55:19",-77.4271,165.2625,537,0.710591419109925,5.20893409399684,0,4.76374135716151
"48",48,"N415A1","2019-12-29 00:04:16",-77.4279,165.2915,419,0.704508350311856,1.88456994149207,0,6.05305503847895
"49",49,"N415A1","2019-12-29 00:11:15",-77.4217,165.2861,1916,1.58978568094412,5.47657489839113,0,2.98707121680524
"50",50,"N415A1","2019-12-29 00:43:11",-77.4101,165.324,769,0.590364644333132,5.16026419120172,0,2.76373565617591
"51",51,"N415A1","2019-12-29 00:56:00",-77.411,165.3479,479,1.03380368779878,5.66078078160832,0,7.76971456383217
"52",52,"N415A1","2019-12-29 01:03:59",-77.4176,165.3777,1984,4.18477980090776,1.72505856336189,0,7.59335044519553
"53",53,"N415A1","2019-12-29 01:37:03",-77.3875,165.4801,625,0.341930891155684,0.0233794309130228,0,1.96952193305674
"54",54,"N415A1","2019-12-29 01:47:28",-77.385,165.4882,307,0.438443254243911,6.19758347158951,0,5.14135412142697
"55",55,"N415A1","2019-12-29 01:52:35",-77.382,165.4998,256,0.380262133692466,5.71182914540978,0,5.3474362550503
"56",56,"N415A1","2019-12-29 01:56:51",-77.381,165.5147,3615,5.2084781215921,0.542837337932855,0,5.18686617917886
"57",57,"N415A1","2019-12-29 02:57:06",-77.3462,165.6567,1171,1.72169341391738,6.03354894035157,0,5.29299426994242
"58",58,"N415A1","2019-12-29 03:16:37",-77.3376,165.7151,816,1.90475065102467,0.660362567833843,0,8.40331169569707
"59",59,"N415A1","2019-12-29 03:30:13",-77.3214,165.7395,467,0.68233233448393,4.40175238371015,0,5.25994947353779
"60",60,"N415A1","2019-12-29 03:38:00",-77.325,165.762,2070,2.72400998940478,1.45903650518662,0,4.73740867722571
"61",61,"N415A1","2019-12-29 04:12:30",-77.307,165.837,934,2.4727715304723,5.08384109010339,0,9.53102517098531
"62",62,"N415A1","2019-12-29 04:28:04",-77.315,165.931,1872,4.10137988837867,1.71434650781449,0,7.88726901611283
"63",63,"N415A1","2019-12-29 04:59:16",-77.2792,165.9685,804,0.337254773278797,2.77237438214854,0,1.51009599975581
"64",64,"N415A1","2019-12-29 05:12:40",-77.2817,165.9608,163,1.30607687051165,2.09790875656579,0,28.8458695327726
"65",65,"N415A1","2019-12-29 05:15:23",-77.2825,166.0138,372,0.911115145175482,1.89349270294682,0,8.81724334040789
"66",66,"N415A1","2019-12-29 05:21:35",-77.2746,166.0045,2608,4.05237956375312,4.79417848981181,0,5.59377547143836
"67",67,"N415A1","2019-12-29 06:05:03",-77.2626,166.1599,661,1.25585485399129,0.442662454541697,0,6.83975412158645
"68",68,"N415A1","2019-12-29 06:16:04",-77.2547,166.1962,1814,4.61062380487405,6.08552488322113,0,9.1500803183829
"69",69,"N415A1","2019-12-29 06:46:18",-77.232,166.3524,1100,3.13334917013687,0.296897987679205,0,10.2545972840843
"70",70,"N415A1","2019-12-29 07:04:38",-77.2104,166.4334,1598,0.854477256714005,3.71605768615464,0,1.92498005267235
"71",71,"N415A1","2019-12-29 07:31:16",-77.218,166.4293,3600,0.578504073586668,2.26029365306395,0,0.578504073586668
"72",72,"N415A1","2019-12-29 08:31:16",-77.2152,166.449,57728,0.0865481547261975,6.25461688535054,0,0.00539726574650622
"73",73,"N415A1","2019-12-30 00:33:24",-77.2148,166.452,5969,0.267976537037285,4.18873276525765,0,0.161620963869028
"74",74,"N415A1","2019-12-30 02:12:53",-77.2172,166.4522,5883,2.51551864267207,3.86635350780904,19,1.53932808322615
"75",75,"N415A1","2019-12-30 03:50:56",-77.2006,166.3834,4138,2.19403906628065,2.98160042040115,15,1.90878217462792
"76",76,"N415A1","2019-12-30 04:59:54",-77.217,166.4323,1869,3.52644610287803,3.52387623829854,0,6.79251255771049
"77",77,"N415A1","2019-12-30 05:31:03",-77.199,166.3151,61273,3.32009660077859,3.20945238248767,237,0.195067121942828
"78",78,"N415A1","2019-12-30 22:32:16",-77.2142,166.4305,3600,4.85385750996765,3.54689386843188,18,4.85385750996765
"79",79,"N415A1","2019-12-30 23:32:16",-77.2084,166.2359,2022,2.28489261292046,0.118269317377302,13,4.06805806454681
"80",80,"N415A1","2019-12-31 00:05:58",-77.2081,166.1435,1578,2.1212341001981,6.00409622187678,11,4.83931733885498
"81",81,"N415A1","2019-12-31 00:32:16",-77.2026,166.0614,2606,0.707952728481881,4.29297534034711,7,0.977985350166835
"82",82,"N415A1","2019-12-31 01:15:42",-77.1978,166.0801,1729,6.97128186559138,2.50834123776002,10,14.5151039422377
"83",83,"N415A1","2019-12-31 01:44:31",-77.2116,165.8052,2865,2.59820336976465,5.62419181711779,20,3.26475816096082
"84",84,"N415A1","2019-12-31 02:32:16",-77.2018,165.7099,1370,2.08706421485136,3.49437853645359,9,5.48425633099628
"85",85,"N415A1","2019-12-31 02:55:06",-77.2033,165.794,2230,3.35199575721316,3.24043620629306,13,5.41129359908851
"86",86,"N415A1","2019-12-31 03:32:16",-77.2038,165.6585,3680,2.98969599665064,0.317985093239313,21,2.9247026054191
"87",87,"N415A1","2019-12-31 04:33:36",-77.2126,165.5443,609,1.43818787098175,0.448926651253129,4,8.50160317821724
"88",88,"N415A1","2019-12-31 04:43:45",-77.2217,165.5031,692,1.64937197255356,4.88593383715739,4,8.58054783409367
"89",89,"N415A1","2019-12-31 04:55:17",-77.2132,165.4485,3422,4.85750943944168,1.24006985923047,22,5.11017942197254
"90",90,"N415A1","2019-12-31 05:52:19",-77.2387,165.2891,1826,3.78860399311134,0.392162661201055,12,7.46931783964996
"91",91,"N415A1","2019-12-31 06:22:45",-77.2676,165.2085,868,0.35663673513982,0.794999193723918,6,1.47913853283796
"92",92,"N415A1","2019-12-31 06:37:13",-77.2707,165.212,1142,1.08588517145019,3.05940552633307,7,3.42310561928256
"93",93,"N415A1","2019-12-31 06:56:15",-77.2611,165.2049,2110,1.40520179851871,2.07779955248172,14,2.39750069889448
"94",94,"N415A1","2019-12-31 07:31:25",-77.2689,165.1601,263,0.024610366481022,2.47286613752457,2,0.336871936622354
"95",95,"N415A1","2019-12-31 07:35:48",-77.2689,165.1611,3595,4.40126556317294,3.50876983715015,24,4.40738693391449
"96",96,"N415A1","2019-12-31 08:35:43",-77.283,164.994,7360,7.86648693703149,6.15356355937409,54,3.84773817572192
