"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N18A2","2018-12-16 10:00",-77.4649,164.4005,3780,72.040634010357,NA,20,68.6101276289114
"2",2,"N18A2","2018-12-16 11:03",-77.1821,167.0432,3600,0.464007896529616,1.70953559140448,18,0.464007896529616
"3",3,"N18A2","2018-12-16 12:03",-77.1786,167.0331,3660,0.925249935951678,1.30775659735841,1,0.910081904214765
"4",4,"N18A2","2018-12-16 13:04",-77.1811,166.9975,3660,4.43858248198807,1.84125981763876,17,4.36581883474236
"5",5,"N18A2","2018-12-16 14:05",-77.2144,167.0955,3600,1.16841507352703,5.97118009092312,15,1.16841507352703
"6",6,"N18A2","2018-12-16 15:05",-77.2245,167.1079,4620,0.249210988196535,1.44033388109617,0,0.194190380412884
"7",7,"N18A2","2018-12-16 16:22",-77.2242,167.1179,12660,16.3781539584659,2.921034493032,115,4.65729496449267
"8",8,"N18A2","2018-12-16 19:53",-77.2108,166.4578,16440,0.777241739337854,5.27065245543191,12,0.170198921022888
"9",9,"N18A2","2018-12-17 00:27",-77.2046,166.4435,1980,0.881341827528881,5.96582448057291,0,1.60243968641615
"10",10,"N18A2","2018-12-17 01:00",-77.1968,166.438,3960,1.04558050093344,1.28761819660961,0,0.950527728121309
"11",11,"N18A2","2018-12-17 02:06",-77.1956,166.3961,2640,6.07091729732335,3.02629354175574,0,8.27852358725911
"12",12,"N18A2","2018-12-17 02:50",-77.2086,166.6344,3360,3.99780930608867,3.95535949924757,0,4.28336711366643
"13",13,"N18A2","2018-12-17 03:46",-77.2279,166.4981,2640,2.35159423994705,4.72418891059174,0,3.20671941810961
"14",14,"N18A2","2018-12-17 04:30",-77.2103,166.4458,3300,0.786247201804007,3.0827050629504,0,0.857724220149826
"15",15,"N18A2","2018-12-17 05:25",-77.2164,166.4617,2520,0.603182211388648,3.46005950957618,0,0.861688873412354
"16",16,"N18A2","2018-12-17 06:07",-77.2128,166.4435,240,0.211757108387207,5.90107949281333,0,3.17635662580811
"17",17,"N18A2","2018-12-17 06:11",-77.2111,166.4397,64200,7.16647129618796,1.48659254646247,0,0.401858203524559
"18",18,"N18A2","2018-12-18 00:01",-77.2345,166.1695,5820,8.65361376743231,2.50365951978207,0,5.35275078397875
"19",19,"N18A2","2018-12-18 01:38",-77.2544,166.5087,9720,5.49756498522433,1.71472480038271,0,2.03613517971271
"20",20,"N18A2","2018-12-18 04:20",-77.2055,166.535,2100,4.28961538146319,1.71688879946329,0,7.35362636822261
"21",21,"N18A2","2018-12-18 04:55",-77.2065,166.3616,3900,2.38047667204853,2.57136534594048,0,2.19736308189095
"22",22,"N18A2","2018-12-18 06:00",-77.2175,166.4441,3240,1.56741925838549,3.06981244736719,0,1.74157695376166
"23",23,"N18A2","2018-12-18 06:54",-77.2094,166.3923,8280,11.4350662124131,0.732889121952351,25,4.97176791844048
"24",24,"N18A2","2018-12-18 09:12",-77.2211,165.9326,3600,1.87456030100404,0.178356424018098,14,1.87456030100404
"25",25,"N18A2","2018-12-18 10:12",-77.226,165.86,3600,3.91667514447415,5.86491074319728,13,3.91667514447415
"26",26,"N18A2","2018-12-18 11:12",-77.2217,165.7026,3600,2.2361593764278,0.0373278565519552,16,2.2361593764278
"27",27,"N18A2","2018-12-18 12:12",-77.22,165.6124,3600,1.47304993895732,0.252218627240141,17,1.47304993895732
"28",28,"N18A2","2018-12-18 13:12",-77.2222,165.5536,3600,0.979071239913771,5.42283795413784,18,0.979071239913771
"29",29,"N18A2","2018-12-18 14:12",-77.2166,165.5231,3720,1.19762772164807,0.0299894120394399,17,1.15899456933684
"30",30,"N18A2","2018-12-18 15:14",-77.21,165.4849,3600,0.674087226808139,1.66833788578292,15,0.674087226808139
"31",31,"N18A2","2018-12-18 16:14",-77.2151,165.4703,4500,4.71072089025931,1.84320831762501,17,3.76857671220745
"32",32,"N18A2","2018-12-18 17:29",-77.2272,165.653,7320,10.1351122419997,0.344005429569536,26,4.98448143049166
"33",33,"N18A2","2018-12-18 19:31",-77.2222,166.0628,3660,2.33265946009386,5.82234066983962,19,2.29441914107593
"34",34,"N18A2","2018-12-18 20:32",-77.2305,166.1495,5400,6.95225627950675,0.556758174694856,35,4.63483751967117
"35",35,"N18A2","2018-12-18 22:02",-77.2212,166.4279,3600,0.821859346092852,1.10835459647388,14,0.821859346092852
"36",36,"N18A2","2018-12-18 23:02",-77.2142,166.4382,7260,4.52126010458895,0.501316037754294,0,2.24194715930031
"37",37,"N18A2","2018-12-19 01:03",-77.1744,166.4044,1020,3.30388280602018,3.29486707010462,0,11.6607628447771
"38",38,"N18A2","2018-12-19 01:20",-77.2023,166.4489,5220,2.36339491007484,6.07029082602274,0,1.62992752418954
"39",39,"N18A2","2018-12-19 02:47",-77.2233,166.461,720,0.903804534097576,2.70070755534595,0,4.51902267048788
"40",40,"N18A2","2018-12-19 02:59",-77.2156,166.4723,4860,3.84514506546699,4.19200533864529,0,2.84825560404962
"41",41,"N18A2","2018-12-19 04:20",-77.2411,166.577,5280,4.05225076668281,3.04679162038005,0,2.76289825001101
"42",42,"N18A2","2018-12-19 05:48",-77.212,166.4789,600,0.342038867581985,1.88376562979453,0,2.05223320549191
"43",43,"N18A2","2018-12-19 05:58",-77.2145,166.4709,66900,4.08405070262272,0.231479578004972,0,0.219769544535752
"44",44,"N18A2","2018-12-20 00:33",-77.2484,166.4087,1380,1.8478488769433,2.3983852550102,0,4.82047533115643
"45",45,"N18A2","2018-12-20 00:56",-77.2413,166.4764,4560,5.26486896653809,1.49686396027527,0,4.15647549989849
"46",46,"N18A2","2018-12-20 02:12",-77.1973,166.3997,6540,3.01281995240077,3.15855939280826,0,1.65843300132152
"47",47,"N18A2","2018-12-20 04:01",-77.2223,166.4456,5340,0.352929001606947,2.04695917410195,0,0.237929664004683
"48",48,"N18A2","2018-12-20 05:30",-77.2199,166.4549,360,0.940756123343922,0.429329187053978,0,9.40756123343922
"49",49,"N18A2","2018-12-20 05:36",-77.2118,166.4654,66720,7.34506557105716,2.07499281135469,20,0.396316487646969
"50",50,"N18A2","2018-12-21 00:08",-77.2263,166.1754,780,1.58842048033582,4.10498707796788,2,7.33117144770378
"51",51,"N18A2","2018-12-21 00:21",-77.2131,166.1994,960,2.62199758659632,2.65251529389261,4,9.8324909497362
"52",52,"N18A2","2018-12-21 00:37",-77.2282,166.1181,960,1.92168780344475,0.347678004707246,4,7.20632926291781
"53",53,"N18A2","2018-12-21 00:53",-77.2431,166.0791,540,0.157409526191418,4.44816041512584,2,1.04939684127612
"54",54,"N18A2","2018-12-21 01:02",-77.2421,166.0746,2100,1.82212585817896,1.56203972670502,10,3.12364432830679
"55",55,"N18A2","2018-12-21 01:37",-77.2535,166.0217,3960,5.74946876316804,5.47846834565541,24,5.22678978469822
"56",56,"N18A2","2018-12-21 02:43",-77.2518,165.7885,3780,1.7172686723432,4.14357999885203,3,1.63549397366019
"57",57,"N18A2","2018-12-21 03:46",-77.2391,165.8278,1020,1.05743850474743,2.31934309880745,0,3.73213589910858
"58",58,"N18A2","2018-12-21 04:03",-77.2405,165.7854,1500,4.23864538282731,0.0301263850201153,4,10.1727489187855
"59",59,"N18A2","2018-12-21 04:28",-77.2472,165.6162,1920,1.77660639105057,0.235604148005478,6,3.33113698321982
"60",60,"N18A2","2018-12-21 05:00",-77.2536,165.5502,2580,2.4541042630302,5.87414386029561,16,3.42433152980958
"61",61,"N18A2","2018-12-21 05:43",-77.2537,165.4506,1080,0.960883051193581,4.21823364608861,3,3.2029435039786
"62",62,"N18A2","2018-12-21 06:01",-77.2461,165.4689,1620,2.72982495279866,2.89967316144159,6,6.06627767288591
"63",63,"N18A2","2018-12-21 06:28",-77.2643,165.3949,780,0.798699068208334,5.80029612272021,4,3.68630339173077
"64",64,"N18A2","2018-12-21 06:41",-77.2668,165.3645,2940,1.74608398362051,5.89458613608597,10,2.13806202075981
"65",65,"N18A2","2018-12-21 07:30",-77.2663,165.2936,23880,7.19478601866977,1.13813589846695,89,1.08464110834218
"66",66,"N18A2","2018-12-21 14:08",-77.3239,165.1622,3600,1.30141279668767,1.8706634283323,14,1.30141279668767
"67",67,"N18A2","2018-12-21 15:08",-77.3258,165.2146,8160,19.8304541902279,0.0155593541353638,38,8.74872978980643
"68",68,"N18A2","2018-12-21 17:24",-77.3509,166.0166,7200,10.8921410221305,2.41740281836337,27,5.44607051106525
"69",69,"N18A2","2018-12-21 19:24",-77.276,165.732,5580,6.97079663874543,4.16473937417672,18,4.49728815402931
"70",70,"N18A2","2018-12-21 20:57",-77.2665,166.012,11760,14.3303246376258,0.250284327571023,88,4.38683407274259
"71",71,"N18A2","2018-12-22 00:13",-77.2159,166.546,3360,2.82532605475954,2.25676271065956,0,3.02713505867094
"72",72,"N18A2","2018-12-22 01:09",-77.2041,166.4449,6240,1.29499904253534,2.05498908668214,0,0.747114832231927
"73",73,"N18A2","2018-12-22 02:53",-77.2157,166.4449,2340,1.12396872364757,0.801719250683831,0,1.72918265176549
"74",74,"N18A2","2018-12-22 03:32",-77.2227,166.4776,540,0.250806876111682,3.68631746031361,0,1.67204584074455
"75",75,"N18A2","2018-12-22 03:41",-77.2222,166.4677,2880,1.7171190421813,5.53645517384921,0,2.14639880272662
"76",76,"N18A2","2018-12-22 04:29",-77.2095,166.4285,2640,0.333786095869965,2.9858318459304,0,0.455162858004498
"77",77,"N18A2","2018-12-22 05:13",-77.2122,166.4343,1620,0.190626984654152,1.99215468528942,0,0.423615521453671
"78",78,"N18A2","2018-12-22 05:40",-77.2109,166.4393,1440,0.279368182805588,3.80282771494775,0,0.69842045701397
"79",79,"N18A2","2018-12-22 06:04",-77.2134,166.4388,67020,1.01012712618257,2.8696496664583,0,0.0542592905738175
"80",80,"N18A2","2018-12-23 00:41",-77.2048,166.4515,3240,1.65626936989959,3.83351346522735,0,1.84029929988843
"81",81,"N18A2","2018-12-23 01:35",-77.2186,166.4761,2640,0.873526662120138,0.321022263461305,0,1.19117272107292
"82",82,"N18A2","2018-12-23 02:19",-77.2246,166.4988,3660,0.731519124467142,0.0956498601516341,0,0.719527007672599
"83",83,"N18A2","2018-12-23 03:20",-77.2292,166.5199,2160,0.434144212841421,4.10112357556776,0,0.723573688069035
"84",84,"N18A2","2018-12-23 03:56",-77.2299,166.5026,4020,1.5307880032779,5.24145543704948,0,1.37085492830857
"85",85,"N18A2","2018-12-23 05:03",-77.2195,166.4622,1860,1.1945442732853,0.208055176079211,0,2.31202117410058
"86",86,"N18A2","2018-12-23 05:34",-77.213,166.4238,69240,6.89986887733428,1.29222985135884,12,0.358745348908195
"87",87,"N18A2","2018-12-24 00:48",-77.2498,166.1992,1440,2.15588496879601,0.896853851989389,8,5.38971242199002
