"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N432A1","2019-12-24 00:13:29",-77.2133,166.463,176,0.0268036326636552,NA,2,0.548256122665675
"2",2,"N432A1","2019-12-24 00:16:25",-77.2135,166.4624,374,1.10231880338399,0.0938333350391849,5,10.6105553266908
"3",3,"N432A1","2019-12-24 00:22:39",-77.2222,166.4413,1826,1.03083146891372,3.08968645942642,13,2.03230738668641
"4",4,"N432A1","2019-12-24 00:53:05",-77.2143,166.4629,748,1.4823370463115,1.39104704021893,7,7.13424246887888
"5",5,"N432A1","2019-12-24 01:05:33",-77.2055,166.418,3300,0.80535742643261,3.2942903134762,3,0.878571737926484
"6",6,"N432A1","2019-12-24 02:00:33",-77.2094,166.4454,5921,0.687702548460696,3.41668996540163,24,0.418126866147358
"7",7,"N432A1","2019-12-24 03:39:14",-77.2076,166.4188,5909,1.39688974486305,2.32904428562042,15,0.85104130673667
"8",8,"N432A1","2019-12-24 05:17:43",-77.2188,166.444,2822,0.616865926166825,2.58333608559844,10,0.7869303097805
"9",9,"N432A1","2019-12-24 06:04:45",-77.2133,166.4464,58188,0.257064366740036,0.144410878368893,262,0.0159041678742031
"10",10,"N432A1","2019-12-24 22:14:33",-77.211,166.4459,3603,5.47287893128926,5.6175413064929,49,5.46832199629235
"11",11,"N432A1","2019-12-24 23:14:36",-77.171,166.5737,7281,0.856114744740252,0.827748017362471,13,0.423295300242399
"12",12,"N432A1","2019-12-25 01:15:57",-77.1635,166.5665,3561,2.6976674938295,5.53848266073422,0,2.72721229367767
"13",13,"N432A1","2019-12-25 02:15:18",-77.1427,166.6218,863,1.95789023128875,0.825816239930411,0,8.16732889065991
"14",14,"N432A1","2019-12-25 02:29:41",-77.1259,166.5992,2316,1.55035892019683,4.11332436134532,0,2.40988433191217
"15",15,"N432A1","2019-12-25 03:08:17",-77.1301,166.6586,421,0.627474935416695,5.2276719056852,0,5.36558139548718
"16",16,"N432A1","2019-12-25 03:15:18",-77.1356,166.6638,2291,2.5202045421687,0.883725160235042,0,3.960164274032
"17",17,"N432A1","2019-12-25 03:53:29",-77.146,166.7538,3452,3.10376257723814,2.40244026299133,0,3.23683235169679
"18",18,"N432A1","2019-12-25 04:51:01",-77.1199,166.7108,5117,2.03885689348747,4.96554117609343,0,1.43441172885575
"19",19,"N432A1","2019-12-25 06:16:18",-77.1095,166.7781,809,0.969388687794801,2.51362747154275,0,4.31371974791259
"20",20,"N432A1","2019-12-25 06:29:47",-77.1093,166.7392,900,1.07187782814565,1.8446557764265,0,4.2875113125826
"21",21,"N432A1","2019-12-25 06:44:47",-77.1186,166.7499,1999,1.42240407819064,2.62634165680333,0,2.56160814481556
"22",22,"N432A1","2019-12-25 07:18:06",-77.1063,166.7648,3612,1.95598140882232,5.06153549515792,0,1.9494831317166
"23",23,"N432A1","2019-12-25 08:18:18",-77.1048,166.843,3659,0.46230541621111,0.109198491267927,0,0.454850915102486
"24",24,"N432A1","2019-12-25 09:19:17",-77.104,166.8612,3601,0.889010891307812,3.64263148190618,0,0.888764012415474
"25",25,"N432A1","2019-12-25 10:19:18",-77.1091,166.8338,3600,1.10930107103292,6.23648638988387,0,1.10930107103292
"26",26,"N432A1","2019-12-25 11:19:18",-77.1151,166.7983,3600,0.42486936952579,1.44359002268804,0,0.42486936952579
"27",27,"N432A1","2019-12-25 12:19:18",-77.1184,166.8068,3600,0.779173825578029,0.403498232076825,0,0.779173825578029
"28",28,"N432A1","2019-12-25 13:19:18",-77.1226,166.8318,3600,1.48511426994376,0.720649855239206,0,1.48511426994376
"29",29,"N432A1","2019-12-25 14:19:18",-77.1216,166.8913,3627,0.766804943765228,2.06154271300113,0,0.761096718377397
"30",30,"N432A1","2019-12-25 15:19:45",-77.1158,166.8748,3573,0.642446925961309,0.0792599887877065,0,0.647301688626004
"31",31,"N432A1","2019-12-25 16:19:18",-77.1112,166.8593,3600,0.718075718583064,0.658820271850669,0,0.718075718583064
"32",32,"N432A1","2019-12-25 17:19:18",-77.1095,166.8315,3611,0.366901487467704,0.328250817027726,0,0.365783814700563
"33",33,"N432A1","2019-12-25 18:19:29",-77.1097,166.8168,3678,0.685461531313277,6.2549812698279,0,0.670924826734039
"34",34,"N432A1","2019-12-25 19:20:47",-77.1099,166.7893,3667,5.08167992766021,0.699786751734512,0,4.98883221695576
"35",35,"N432A1","2019-12-25 20:21:54",-77.1403,166.6373,3595,5.79594300717476,0.37387121921757,0,5.80400412401367
"36",36,"N432A1","2019-12-25 21:21:49",-77.1867,166.5325,3569,3.78019060080594,6.16695083486109,0,3.81302498260056
"37",37,"N432A1","2019-12-25 22:21:18",-77.215,166.4486,6423,0.370231539564042,6.24427824743746,0,0.207509503725759
"38",38,"N432A1","2019-12-26 00:08:21",-77.2177,166.4399,1804,0.276059642071895,1.17567911575854,0,0.550895072870744
"39",39,"N432A1","2019-12-26 00:38:25",-77.2198,166.4458,1100,0.668510266138072,2.17869407645389,0,2.18785178008824
"40",40,"N432A1","2019-12-26 00:56:45",-77.2143,166.4565,572,0,3.08064531543709,0,0
"41",41,"N432A1","2019-12-26 01:06:17",-77.2143,166.4565,440,1.04638233192748,0.623964300469077,0,8.56130998849756
"42",42,"N432A1","2019-12-26 01:13:37",-77.2235,166.4484,2244,0.545928659922712,3.68023694696166,0,0.875821379555153
"43",43,"N432A1","2019-12-26 01:51:01",-77.2189,166.4409,2684,0.892853341064946,3.91287644394823,0,1.19756781961021
"44",44,"N432A1","2019-12-26 02:35:45",-77.2224,166.4734,6072,2.66651213270065,2.85581924662511,0,1.58093604705572
"45",45,"N432A1","2019-12-26 04:16:57",-77.2063,166.3937,5104,1.87176617149164,3.29922939016548,0,1.3202112494847
"46",46,"N432A1","2019-12-26 05:42:01",-77.2155,166.457,968,0.816998347970208,3.44641970369883,0,3.03842360815367
"47",47,"N432A1","2019-12-26 05:58:09",-77.2135,166.4252,66578,1.05227128003752,2.11090962604946,279,0.0568983238928035
"48",48,"N432A1","2019-12-27 00:27:47",-77.2226,166.4363,5962,0.709245090128486,1.61070237653693,3,0.428259363378489
"49",49,"N432A1","2019-12-27 02:07:09",-77.2207,166.4637,1716,0.38036384161122,4.90270772658372,0,0.79796610128228
"50",50,"N432A1","2019-12-27 02:35:45",-77.2237,166.471,4136,1.43196634738493,0.480607293967584,17,1.24639237199849
"51",51,"N432A1","2019-12-27 03:44:41",-77.2309,166.519,4223,5.0671652414068,0.421963770137515,22,4.31962937936644
"52",52,"N432A1","2019-12-27 04:55:04",-77.2387,166.7213,1884,4.96433143032209,6.07587773163009,10,9.48598362481928
"53",53,"N432A1","2019-12-27 05:26:28",-77.2552,166.9083,1670,12.5378019197554,3.07771784406034,3,27.0275969527661
"54",54,"N432A1","2019-12-27 05:54:18",-77.2064,166.4508,3655,0.999663027143496,5.51188614749383,11,0.984620218253512
"55",55,"N432A1","2019-12-27 06:55:13",-77.198,166.4368,3622,1.38829110364656,5.60802363739632,20,1.37985863421524
"56",56,"N432A1","2019-12-27 07:55:35",-77.1862,166.4545,3583,2.51010445474389,2.73645769895075,21,2.5220139651348
"57",57,"N432A1","2019-12-27 08:55:18",-77.203,166.3871,4603,2.56630037251198,5.05147939382377,33,2.0071000089166
"58",58,"N432A1","2019-12-27 10:12:01",-77.1943,166.2911,3692,2.57621832027055,4.38909924042037,28,2.51202219744691
"59",59,"N432A1","2019-12-27 11:13:33",-77.1768,166.3589,3585,0.464716978595045,4.61810184137828,28,0.466661401099627
"60",60,"N432A1","2019-12-27 12:13:18",-77.1798,166.3719,3621,2.11993797022486,5.42025310103217,36,2.10764338381925
"61",61,"N432A1","2019-12-27 13:13:39",-77.1987,166.3636,3579,3.36889855187595,2.46474904966207,33,3.38866576886097
"62",62,"N432A1","2019-12-27 14:13:18",-77.1771,166.4586,3600,4.03277441252323,6.14348043593458,1,4.03277441252323
"63",63,"N432A1","2019-12-27 15:13:18",-77.155,166.5872,3600,0.586682357520174,6.23335065733294,0,0.586682357520174
"64",64,"N432A1","2019-12-27 16:13:18",-77.152,166.6066,5402,1.19625913930253,3.15154928383438,0,0.797210829598132
"65",65,"N432A1","2019-12-27 17:43:20",-77.1582,166.5673,3598,2.77856989505,2.99466502256712,0,2.7801144030517
"66",66,"N432A1","2019-12-27 18:43:18",-77.1469,166.667,3706,0.208938371384581,2.28791253397312,0,0.202962260384374
"67",67,"N432A1","2019-12-27 19:45:04",-77.1462,166.6592,3614,4.03516300222622,3.19684345252948,0,4.01953149087283
"68",68,"N432A1","2019-12-27 20:45:18",-77.1578,166.8131,3613,0.226357407440616,5.20561546156592,0,0.225542946799396
"69",69,"N432A1","2019-12-27 21:45:31",-77.1598,166.8146,3587,3.19187363832454,1.8223473342269,0,3.20344162195939
"70",70,"N432A1","2019-12-27 22:45:18",-77.1482,166.9321,5579,1.14073447073212,2.25821888873965,0,0.736089638758851
"71",71,"N432A1","2019-12-28 00:18:17",-77.1436,166.8911,45,0.116838248998224,1.50177880573381,0,9.34705991985792
"72",72,"N432A1","2019-12-28 00:19:02",-77.1445,166.8887,900,1.10989112856589,0.443785288302713,0,4.43956451426356
"73",73,"N432A1","2019-12-28 00:34:02",-77.1544,166.8846,676,1.1837836761139,3.42990726799448,0,6.30417342309178
"74",74,"N432A1","2019-12-28 00:45:18",-77.144,166.8753,1394,0.571618556851483,0.566891149335799,0,1.47620287278719
"75",75,"N432A1","2019-12-28 01:08:32",-77.1403,166.8594,2276,1.34421445996322,4.08184639262737,0,2.12617401400158
"76",76,"N432A1","2019-12-28 01:46:28",-77.1387,166.913,1794,4.05083136254602,1.10516768137348,0,8.12875858704887
"77",77,"N432A1","2019-12-28 02:16:22",-77.1044,166.9661,2126,3.73370174625637,3.93842326930463,0,6.32235479140307
"78",78,"N432A1","2019-12-28 02:51:48",-77.1343,167.0333,1679,1.52213518719164,3.82560331571949,0,3.2636609135735
"79",79,"N432A1","2019-12-28 03:19:47",-77.1287,166.9775,1087,0.794685380838176,2.06558428598602,0,2.63189270562781
"80",80,"N432A1","2019-12-28 03:37:54",-77.1358,166.9798,531,0.708086352500267,3.18576157468367,0,4.80058544067978
"81",81,"N432A1","2019-12-28 03:46:45",-77.1295,166.9765,5849,6.60871168173612,4.94049692506709,0,4.06759481180544
"82",82,"N432A1","2019-12-28 05:24:14",-77.1094,167.2262,1376,4.94642809334695,3.02196293431273,0,12.9412362907333
"83",83,"N432A1","2019-12-28 05:47:10",-77.1192,167.0325,2783,0.209882365183021,4.04647686386358,0,0.271497130671533
"84",84,"N432A1","2019-12-28 06:33:33",-77.1175,167.0361,939,0.719784253353443,1.23969843485478,0,2.7595562428886
"85",85,"N432A1","2019-12-28 06:49:12",-77.113,167.0154,671,0.441907679946432,2.92814293427323,0,2.37089068227594
"86",86,"N432A1","2019-12-28 07:00:23",-77.1163,167.0252,258,0.395692642228107,6.07169774641847,0,5.52129268225266
"87",87,"N432A1","2019-12-28 07:04:41",-77.1196,167.031,2696,0.825426606148082,3.29269474097075,0,1.10220169960426
"88",88,"N432A1","2019-12-28 07:49:37",-77.1132,167.0144,5441,0.493422959560895,1.96015173168917,0,0.326469886862566
"89",89,"N432A1","2019-12-28 09:20:18",-77.1167,167.0023,3646,3.68385755258293,5.72312958257023,0,3.63737992026839
"90",90,"N432A1","2019-12-28 10:21:04",-77.1281,166.8634,3656,4.90591626649028,0.190336015289446,0,4.83077094074535
"91",91,"N432A1","2019-12-28 11:22:00",-77.1508,166.6944,3618,7.51627679248818,0.268284466369505,0,7.47888238058525
