"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N430A1","2019-12-18 23:59:03",-77.2105,166.4625,1377,25.1494414023275,NA,0,65.7501736008562
"2",2,"N430A1","2019-12-19 00:22:00",-77.17,167.4617,3332,26.4856502674972,3.23121511502434,11,28.6159486683643
"3",3,"N430A1","2019-12-19 01:17:32",-77.2294,166.4253,2731,5.8840359795817,4.9806199171507,16,7.75632717923622
"4",4,"N430A1","2019-12-19 02:03:03",-77.1839,166.3052,3206,9.05023692953315,4.57447394541399,15,10.1624619296068
"5",5,"N430A1","2019-12-19 02:56:29",-77.1527,166.642,4416,14.0432043406362,2.70728949024425,33,11.4482644081273
"6",6,"N430A1","2019-12-19 04:10:05",-77.1468,166.0772,1470,20.8305719626163,3.07890908624172,9,51.0136456227338
"7",7,"N430A1","2019-12-19 04:34:35",-77.165,166.9123,2558,0.771379070109629,1.92264326362215,9,1.08559994229658
"8",8,"N430A1","2019-12-19 05:17:13",-77.1583,166.9047,3590,0.305480554729695,3.05773455578269,14,0.306331475494959
"9",9,"N430A1","2019-12-19 06:17:03",-77.161,166.9067,3698,0.482159565235047,5.28548939383429,23,0.469381945604697
"10",10,"N430A1","2019-12-19 07:18:41",-77.1639,166.8923,3562,1.21000060865332,1.90455164681286,19,1.22290909352946
"11",11,"N430A1","2019-12-19 08:18:03",-77.1691,166.9351,3600,0.89780343287556,2.8004065224184,4,0.89780343287556
"12",12,"N430A1","2019-12-19 09:18:03",-77.1631,166.911,17552,2.91254058984238,0.646165477938202,5,0.597376146503679
"13",13,"N430A1","2019-12-19 14:10:35",-77.158,166.7959,3568,0.303043866794945,0.0106208970044268,5,0.305761749008353
"14",14,"N430A1","2019-12-19 15:10:03",-77.1575,166.7839,12540,2.24963263667409,6.16673766682449,26,0.645827551198303
"15",15,"N430A1","2019-12-19 18:39:03",-77.1515,166.6974,3641,0.738717602248758,1.20580591974782,18,0.730399167287978
"16",16,"N430A1","2019-12-19 19:39:44",-77.1567,166.679,3619,2.15745693134858,5.923474809781,21,2.14613013342219
"17",17,"N430A1","2019-12-19 20:40:03",-77.1667,166.6046,3600,3.31294974245464,0.209637405705889,11,3.31294974245464
"18",18,"N430A1","2019-12-19 21:40:03",-77.187,166.5071,3601,1.48813442846256,0.117526719263651,18,1.48772117258129
"19",19,"N430A1","2019-12-19 22:40:04",-77.1972,166.4684,3599,1.8374571494669,0.437904275388922,6,1.83796769604914
"20",20,"N430A1","2019-12-19 23:40:03",-77.2131,166.4492,3896,1.13878249148492,3.15932132497821,0,1.05226308248093
"21",21,"N430A1","2019-12-20 00:44:59",-77.2032,166.4603,15976,2.16784951322465,4.80004026637759,0,0.488498888808759
"22",22,"N430A1","2019-12-20 05:11:15",-77.2062,166.5469,2002,1.35762329699752,4.37324037096211,0,2.44128065394159
"23",23,"N430A1","2019-12-20 05:44:37",-77.2169,166.5208,66670,1.94749546560942,5.71036191549115,0,0.10515949716805
"24",24,"N430A1","2019-12-21 00:15:47",-77.2253,166.4517,5514,3.82945245717055,4.02147121987969,8,2.50018658792419
"25",25,"N430A1","2019-12-21 01:47:41",-77.1916,166.4806,5435,7.15681702075339,5.52508687613007,34,4.74048597510804
"26",26,"N430A1","2019-12-21 03:18:16",-77.154,166.7144,133,0.284022947808573,5.29676023840587,1,7.68783918880348
"27",27,"N430A1","2019-12-21 03:20:29",-77.1549,166.7251,657,0.878434764214138,0.259524891407083,5,4.8133411737761
"28",28,"N430A1","2019-12-21 03:31:26",-77.1557,166.7603,4536,4.40748139375979,5.97221155345236,32,3.49800110615856
"29",29,"N430A1","2019-12-21 04:47:02",-77.1715,166.9231,829,1.83895417680422,0.36998018263159,3,7.98580824667695
"30",30,"N430A1","2019-12-21 05:00:51",-77.1722,166.9972,24,0.0598381170525196,5.73228662152127,0,8.97571755787794
"31",31,"N430A1","2019-12-21 05:01:15",-77.1725,166.9992,1383,1.33818269787144,1.82451243368723,2,3.48333890986058
"32",32,"N430A1","2019-12-21 05:24:18",-77.1612,167.0172,5414,1.42019539277022,3.00488408762459,38,0.944348617283486
"33",33,"N430A1","2019-12-21 06:54:32",-77.1725,166.9909,647,1.22547385764865,1.71329545628603,4,6.81871079989975
"34",34,"N430A1","2019-12-21 07:05:19",-77.1761,167.0376,6404,0.897821525922804,0.133943898220172,33,0.504709165103388
"35",35,"N430A1","2019-12-21 08:52:03",-77.1777,167.0731,3600,1.52975153324724,2.45806998047886,7,1.52975153324724
"36",36,"N430A1","2019-12-21 09:52:03",-77.1671,167.034,3600,1.36847253762547,6.03489705858422,17,1.36847253762547
"37",37,"N430A1","2019-12-21 10:52:03",-77.156,167.0106,3690,1.25178042082671,0.557542978017563,24,1.22124919105045
"38",38,"N430A1","2019-12-21 11:53:33",-77.1499,166.9683,3604,1.40445777409706,0.105066043984563,19,1.40289899743325
"39",39,"N430A1","2019-12-21 12:53:37",-77.1442,166.9179,3566,1.85556762808457,0.107507280644378,14,1.8732595235851
"40",40,"N430A1","2019-12-21 13:53:03",-77.1383,166.8481,3600,1.82962584642086,0.246710624301297,0,1.82962584642086
"41",41,"N430A1","2019-12-21 14:53:03",-77.1364,166.775,3652,1.94790802497106,0.196556694595077,5,1.9201722042431
"42",42,"N430A1","2019-12-21 15:53:55",-77.1378,166.6969,3608,1.89924901913828,0.224091218413348,16,1.89503782397389
"43",43,"N430A1","2019-12-21 16:54:03",-77.1429,166.624,3630,4.25943837624707,0.617727891573015,22,4.22423640619544
"44",44,"N430A1","2019-12-21 17:54:33",-77.1733,166.5203,5370,4.69592923553627,0.277431057108088,23,3.14810898471705
