"","X","id","date","lat","lon","time","step","ta","dives","speed"
"1",1,"N13A1","2019-01-02 11:42",-77.1133,167.2984,240,0.122737614249669,NA,1,1.84106421374504
"2",2,"N13A1","2019-01-02 11:46",-77.1126,167.2946,1440,3.65815441063406,1.19787839643381,4,9.14538602658515
"3",3,"N13A1","2019-01-02 12:10",-77.1285,167.1661,2160,3.40039451999673,3.14024773484072,3,5.66732419999455
"4",4,"N13A1","2019-01-02 12:46",-77.1137,167.2855,3720,1.32922452597185,1.96492507688011,7,1.28634631545663
"5",5,"N13A1","2019-01-02 13:48",-77.1063,167.2437,3720,0.886555952305023,1.40121857709195,17,0.857957373198409
"6",6,"N13A1","2019-01-02 14:50",-77.1116,167.2172,3600,0.879585891660969,5.52718013356586,3,0.879585891660969
"7",7,"N13A1","2019-01-02 15:50",-77.1114,167.1819,4680,1.77700867324707,0.523374436320986,15,1.36692974865159
"8",8,"N13A1","2019-01-02 17:08",-77.119,167.1192,3660,1.36039612141578,5.82640422191969,12,1.33809454565487
"9",9,"N13A1","2019-01-02 18:09",-77.1195,167.0646,18060,18.7047219931855,0.563740443665269,53,3.72851601193066
"10",10,"N13A1","2019-01-02 23:10",-77.2141,166.4422,3000,5.33999941326365,3.47781504159949,0,6.40799929591638
"11",11,"N13A1","2019-01-03 00:00",-77.1754,166.569,1980,2.35349721538617,3.18843072089394,0,4.27908584615667
"12",12,"N13A1","2019-01-03 00:33",-77.193,166.5167,2160,1.7176939497626,0.154977636948023,0,2.86282324960433
"13",13,"N13A1","2019-01-03 01:09",-77.207,166.4879,1620,1.75573960976933,6.08019640499609,0,3.90164357726518
"14",14,"N13A1","2019-01-03 01:36",-77.2197,166.446,540,0.275777896044498,6.10193220739097,0,1.83851930696332
"15",15,"N13A1","2019-01-03 01:45",-77.2214,166.4379,1740,1.97871070231647,0.864134924931001,0,4.09388421168925
"16",16,"N13A1","2019-01-03 02:14",-77.2391,166.4421,2220,6.26156194675497,3.93169985541867,11,10.153884237981
"17",17,"N13A1","2019-01-03 02:51",-77.2017,166.2532,1560,1.42781665877373,5.26814922223391,11,3.29496152024707
"18",18,"N13A1","2019-01-03 03:17",-77.1891,166.2631,480,0.848479058813601,3.30538919019507,2,6.36359294110201
"19",19,"N13A1","2019-01-03 03:25",-77.1967,166.2628,1860,4.15202340784448,4.595845405357,8,8.03617433776351
"20",20,"N13A1","2019-01-03 03:56",-77.192,166.0964,1020,1.71027936805738,5.38304894993765,6,6.03628012255546
"21",21,"N13A1","2019-01-03 04:13",-77.1789,166.0606,1140,1.82720576974026,1.05661066397973,7,5.77012348339029
"22",22,"N13A1","2019-01-03 04:32",-77.1794,165.9869,2100,3.33984780357479,0.606984006486451,9,5.72545337755678
"23",23,"N13A1","2019-01-03 05:07",-77.1972,165.8785,360,1.10918757845991,4.86352186394088,1,11.0918757845991
"24",24,"N13A1","2019-01-03 05:13",-77.1902,165.8467,1620,2.59493779777042,1.30973973611597,6,5.76652843948982
"25",25,"N13A1","2019-01-03 05:40",-77.2019,165.7561,1980,3.5091609760301,0.63079021951357,8,6.38029268369109
"26",26,"N13A1","2019-01-03 06:13",-77.2307,165.6992,960,1.05696977834458,4.73444195319662,5,3.96363666879217
"27",27,"N13A1","2019-01-03 06:29",-77.2271,165.6596,120,0.312937167152639,2.00785446291977,1,9.38811501457917
"28",28,"N13A1","2019-01-03 06:31",-77.2299,165.6602,3540,12.062499010617,0.219292300111407,13,12.2669481463902
"29",29,"N13A1","2019-01-03 07:30",-77.3341,165.79,3660,7.74551191291366,3.36365012006346,8,7.61853630778393
"30",30,"N13A1","2019-01-03 08:31",-77.2728,165.6422,3600,2.20413916792594,2.15046123404539,8,2.20413916792594
"31",31,"N13A1","2019-01-03 09:31",-77.2901,165.599,3600,4.14899729187582,0.991273078736661,20,4.14899729187582
"32",32,"N13A1","2019-01-03 10:31",-77.3229,165.6785,3600,1.39367984099045,0.125392768908415,11,1.39367984099045
"33",33,"N13A1","2019-01-03 11:31",-77.3331,165.7113,18300,15.164638448214,1.30886486657807,82,2.98320756358308
"34",34,"N13A1","2019-01-03 16:36",-77.2856,166.2904,3600,10.2575844055025,1.07930079600702,21,10.2575844055025
"35",35,"N13A1","2019-01-03 17:36",-77.1946,166.3479,3660,2.56153418934873,0.694747387972706,21,2.51954182558891
"36",36,"N13A1","2019-01-03 18:37",-77.1751,166.2934,7260,5.5334301051337,3.30062412176127,0,2.74384963890927
"37",37,"N13A1","2019-01-03 20:38",-77.2125,166.4401,4620,8.71167290374135,2.76678144981068,27,6.78831654836988
"38",38,"N13A1","2019-01-03 21:55",-77.1389,166.3233,4620,10.773122624875,4.36271354571852,29,8.3946410063961
"39",39,"N13A1","2019-01-03 23:12",-77.1395,166.7567,3600,1.79287158367627,0.460357232650263,19,1.79287158367627
"40",40,"N13A1","2019-01-04 00:12",-77.1325,166.8216,3180,0.993646190638151,0.384646384876138,2,1.12488247996772
"41",41,"N13A1","2019-01-04 01:05",-77.1259,166.8484,420,0.470064833967481,6.08364554543027,3,4.02912714829269
"42",42,"N13A1","2019-01-04 01:12",-77.1234,166.8636,1080,0.819956466053443,5.92313848550156,8,2.73318822017814
"43",43,"N13A1","2019-01-04 01:30",-77.1214,166.8953,1080,0.0853609244663821,5.87648630536437,8,0.28453641488794
"44",44,"N13A1","2019-01-04 01:48",-77.1215,166.8987,240,0.0781929472636277,4.06778677188605,1,1.17289420895442
"45",45,"N13A1","2019-01-04 01:52",-77.122,166.8965,2220,1.15165644107381,2.63116229123558,10,1.8675509855251
"46",46,"N13A1","2019-01-04 02:29",-77.1191,166.9409,900,1.49180614157798,5.78701215906549,2,5.96722456631192
"47",47,"N13A1","2019-01-04 02:44",-77.1219,166.9995,8160,1.97421157489307,0.284501373764803,25,0.870975694805766
"48",48,"N13A1","2019-01-04 05:00",-77.1206,167.0786,840,0.768079509358501,5.39655314785783,9,3.29176932582215
"49",49,"N13A1","2019-01-04 05:14",-77.1256,167.0998,5520,7.52383348221734,0.864599776249769,40,4.90684792318522
"50",50,"N13A1","2019-01-04 06:46",-77.122,167.4017,960,4.2843132293951,2.83930402730685,11,16.0661746102316
"51",51,"N13A1","2019-01-04 07:02",-77.1124,167.2351,3600,9.4239579595341,3.63885206669994,25,9.4239579595341
"52",52,"N13A1","2019-01-04 08:02",-77.0916,167.6015,3600,4.50138694629573,0.274681924056946,28,4.50138694629573
"53",53,"N13A1","2019-01-04 09:02",-77.0715,167.7578,8160,11.7217986015513,6.18304715601619,56,5.17138173597851
"54",54,"N13A1","2019-01-04 11:18",-77.0283,168.1847,7320,65.7694281282239,6.22414667075821,34,32.3456203909298
"55",55,"N13A1","2019-01-04 13:20",-76.8087,170.5995,13740,40.5147712716318,3.16099374388227,86,10.6152239139647
"56",56,"N13A1","2019-01-04 17:09",-76.9393,169.1089,3600,4.3212691386754,3.21998000251867,19,4.3212691386754
"57",57,"N13A1","2019-01-04 18:09",-76.9221,169.2622,4500,6.39634239380912,0.0316322283315486,24,5.1170739150473
"58",58,"N13A1","2019-01-04 19:24",-76.895,169.485,3600,5.60871830316571,6.1210467418859,27,5.60871830316571
"59",59,"N13A1","2019-01-04 20:24",-76.8787,169.6944,3600,4.34250666698874,6.09238280726039,22,4.34250666698874
"60",60,"N13A1","2019-01-04 21:24",-76.8733,169.864,3600,2.90306448025798,6.0751136739357,0,2.90306448025798
"61",61,"N13A1","2019-01-04 22:24",-76.8751,169.9782,3600,3.13286257467356,0.215826525614207,0,3.13286257467356
"62",62,"N13A1","2019-01-04 23:24",-76.871,170.1004,3600,2.80049887658059,6.19649477460756,16,2.80049887658059
"63",63,"N13A1","2019-01-05 00:24",-76.8695,170.2106,540,0.986572095643892,0.488271990831634,2,6.57714730429261
"64",64,"N13A1","2019-01-05 00:33",-76.8649,170.2438,3000,1.59219914286084,0.108457696899956,12,1.91063897143301
"65",65,"N13A1","2019-01-05 01:23",-76.8562,170.2935,2340,0.958388178345525,0.0547457159280167,16,1.47444335130081
"66",66,"N13A1","2019-01-05 02:02",-76.8506,170.3221,360,0.883494764472244,6.01661010136339,3,8.83494764472244
"67",67,"N13A1","2019-01-05 02:08",-76.8472,170.3535,240,0.537196947337383,0.0308695289633581,3,8.05795421006074
"68",68,"N13A1","2019-01-05 02:12",-76.845,170.3723,1020,1.34952001041573,0.611884551059483,6,4.76301180146728
